vi,cn
"Bất thị Trường Sa lão Giả sinh,",不是長沙老賈生，
Vị hoàng thiên tử ố phân canh.,未遑天子惡紛更。
"Hậu nguyên tuy khuyết lễ văn sự,",後元雖缺禮文事，
"Tuyên Thất hoàn phi thống khốc đình,",宣室還非痛哭庭。
"Tất cạnh thiếu niên đa hiệp khí,",畢競少年多挾氣，
Toại giao nhất chức khổ quan tình.,遂教一職苦關情。
"Dục tầm cố trạch lai bằng điếu,",欲尋故宅來憑吊，
Giang thụ y y thượng bất bình.,江樹依依尚不平。
"Nham bài giản khúc trở kinh qua,",巖排澗曲阻經過，
Vũ Thắng quan tiền yết mộ già.,武勝關前咽暮笳。
"Vân tế nhạn hoành tinh sổ điểm,",雲際雁横星數點，
Thôn đầu kê xướng nguyệt sơ tà.,村頭雞唱月初斜。
"Lộ thông Hồ Bắc khai xà huyệt,",路通湖北開蛇穴，
Sơn hạn Nam Hà chế khuyển nha.,山限南河制犬牙。
"Điều đệ quy trình tâm tự tiễn,",迢遞歸程心似箭，
Dao khan cố quốc kỷ thiên nhai.,遙看故國幾天涯。
"Thành hạ Trường Giang bích thuỷ dung,",​城下長江碧水溶，
Môi lai đan quế ảnh trùng trùng.,媒來丹桂影重重。
"Nhất hồ dạ tĩnh ngọc tàng thố,",一壺夜靜玉藏兔，
Vạn khoảnh thu trừng châu bão long.,萬頃秋澄珠抱龍。
"Ngũ Lĩnh hàn lung sơn sắc đạm,",五嶺寒籠山色淡，
Tam Tương tình đới thuỷ quang nùng.,三湘晴帶水光濃。
"Thanh huy yêu đắc tiên lâu khách,",清輝邀得仙樓客，
Hạo hạo thi bài tửu mãn chung.,浩浩詩牌酒滿鍾。
"Trung nguyên đại thế dĩ đồi đường,",中原大勢已頹唐，
Kiệt lực cô thành khống nhất phương.,竭力孤城控一方。
"Chung nhật tử trung tâm bất động,",終日死中心不動，
Thiên thu địa hạ phát do trường,千秋地下髮猶長。
"Tàn Minh miếu xã đa thu thảo,",殘明廟社多秋草，
Toàn Việt sơn hà tận tịch dương,全越山河盡夕陽。
"Cộng đạo Trung Hoa thượng tiết nghĩa,",共道中華尚節義，
Như hà hương hỏa thái thê lương.,如何香火太凄涼。
"Cẩm phàm cao quải ấp thanh tiêu,",錦帆高挂挹清飊，
Vãn sấn bình than thính thuỷ triều.,晚趂平灘聽水潮。
"Chỉ xích thiên đình lai ngọc chiếu,",咫尺天庭來玉詔，
Bách thiên lý lộ phóng lan nhiêu.,百千里路放闌橈。
"Vọng cùng lĩnh thụ hương quan dị,",望窮嶺樹鄉關異，
Ngâm bãi giang mai tuế nguyệt tiêu.,吟罷江梅歲月銷。
"Bái ảnh nhật quang tân quốc hiệu,",斾影日光新國號，
Dao phân tiên sủng diệu Nam triều.,遙分仙寵耀南朝。
"Thập niên phiêu chuyển thán bồng bình,",十年飄轉嘆蓬萍，
Quy tứ dao dao nhật tự tinh.,歸思搖搖日似旌。
"Kỷ thác mộng hồn tầm cố lý,",幾托夢魂尋故里，
Không tương huyết lệ tẩy tiên doanh.,空將血淚洗先塋。
"Binh dư cân phủ ta nan cấm,",兵餘斤斧嗟難禁，
Khách lý giang sơn chỉ thử tình.,客裡江山只此情。
"Uất uất thốn hoài vô nại xứ,",鬱鬱寸懷無奈處，
Thuyền song thôi chẩm đáo thiên minh.,船窗推枕到天明。
"Linh Phong cổ sát cận Bàn thành,",靈峰古剎近槃城，
Huề hữu đăng lâm bộ bộ khinh.,攜友登臨步步輕。
"Hữu hoạ sơn vân phù phiến phiến,",有畫山雲浮片片，
Vô ba tuyền thuỷ lạc thanh thanh.,無波泉水落聲聲。
"Ngự sàng hoán tỉnh quân vương mộng,",御床喚醒君王夢，
Thạch thất trường lưu Đại sĩ danh.,石室長留大士名。
"Hà hạnh thử sinh tu đắc đáo,",何幸此生修得到，
Tương yêu địa chủ thái đa tình.,相邀地主太多情。
"Lam sơn chí thử duyên sinh kế,",藍山至此緣生繼，
Canh giá vô ưu bão noãn thân.,耕稼無耰抱卵身。
"Ngư võng tuỳ triều thu tiểu lợi,",魚網隨朝收小利，
Tàm tang cần ỷ hữu lương ân.,蠶桑勤依有良恩。
"Hạnh phùng quan lộ nhưng đa hoạ,",幸逢官路仍多禍，
Bất thức nhân hoà đại thất chân.,不識人和大失真。
"Điều lý tảo hồi quan cúc kính,",條里早回觀匊敬，
Thiện hành di phúc hậu lai nhân.,善行詒福後來人。
"Quỷ môn thạch kính xuất vân côn,",鬼門石徑出雲根，
Chinh khách nam quy dục đoạn hồn.,征客南歸欲斷魂。
"Thụ thụ đông phong xuy tống mã,",樹樹東風吹送馬，
Sơn sơn lạc nguyệt dạ đề viên.,山山落月夜啼猿。
"Trung tuần lão thái phùng nhân lãn,",中旬老態逢人懶，
Nhất lộ hàn uy trượng tửu ôn.,一路寒威杖酒溫。
Sơn ổ hà gia đại tham thuỵ?,山塢何家大貪睡，
Nhật cao do tự yểm sài môn.,日高猶自掩柴門。
"Liên phong cao sáp nhập thanh vân,",連峰高插入青雲，
Nam bắc quan đầu tựu thử phân.,南北關頭就此分。
"Như thử hữu danh sinh tử địa,",如此有名生死地，
Khả liên vô số khứ lai nhân.,可憐無數去來人。
"Tắc đồ tùng mãng tàng xà hổ,",塞途叢莽藏蛇虎，
Bố dã yên lam tụ quỷ thần.,布野煙嵐聚鬼神。
"Chung cổ hàn phong xuy bạch cốt,",終古寒風吹白骨，
Kỳ công hà thủ Hán tướng quân.,奇功何取漢將軍。
"Nguyên dạ không đình nguyệt mãn thiên,",元夜空庭月滿天，
Y y bất cải cựu thuyền quyên.,依依不改舊嬋娟。
"Nhất thiên xuân hứng thuỳ gia lạc,",一天春興誰家落，
Vạn lý Quỳnh Châu thử dạ viên.,萬里瓊州此夜圓。
"Hồng Lĩnh vô gia huynh đệ tán,",鴻嶺無家兄弟散，
Bạch đầu đa hận tuế thì thiên.,白頭多恨歲時遷。
"Cùng đồ liên nhữ dao tương kiến,",窮途憐汝遙相見，
Hải giác thiên nhai tam thập niên.,海角天涯三十年。
"Nam bắc thanh hoàng lưỡng dạng phân,",南北青黄兩樣分，
Hưu tương phù lợi dịch thiên chân.,休將浮利役天真。
"Tích liên khoát tụ đàm thi khách,",昔連豁袖談詩客，
Kim bạn già quan thuyết tính nhân.,今伴伽冠説性人。
"Sắc tức thị không không tức sắc,",色即是空空即色，
Thân nguyên do đạo đạo do thân.,身原猶道道猶身。
"Bàng nhân mạc tiếu dư mưu chuyết,",傍人莫笑予謀拙，
Thiện niệm tiền đầu hữu thiện nhân.,善念前頭有善因。
"Tích ngã cường tráng dữ nhĩ thân,",昔我強壯與爾親，
Phàm hữu ẩm thực vô bất quân.,凡有飲食無不均。
"Ngã kim suy lão thả đa bệnh,",我今衰老且多病，
Nhĩ tương niết ngột mưu thoát thân.,爾將臲卼謀脫身。
"Hồ vi dục khứ bất tiện khứ,",胡為欲去不便去，
Không sử nhất tần phục nhất tần.,空使一顰復一顰。
"Hành tai mạc sức thư hoàng khẩu,",行哉莫飭雌黃口，
Tự nhĩ tòng vi bất phạp nhân.,似爾從違不乏人。
"Đa thiểu anh hùng sản vực trung,",多少英雄產域中，
Kỳ vi chí dã bất tương đồng.,其為志也不相同。
"Xuất tư kiêm thiện công quang thế,",出斯兼善功光世，
Xử tất thâm tàng đạo tuẫn cung.,處必深藏道徇躬。
"Mục Dã nhất nhung khai đại nghiệp,",牧野一戎開大業，
Lô Sơn ngũ liễu kích thanh phong.,盧山五柳激清風。
"Thời tai thân khuất phương vi chính,",時哉伸屈方為正，
Thị đạo dư tương miễn dụng công.,是道予將勉用功。
"Sơn vũ liêu liêu trú mộng hồi,",山宇寥寥晝夢回，
Vi lương nhất tuyến khởi đình mai.,微涼一線起庭梅。
"Yến tầm cố luỹ tương tương khứ,",燕尋故壘相將去，
Thiền yết tân thanh lục tục lai.,蟬咽新聲陸續來。
"Điểm thuỷ khê liên vô tục thái,",點水溪蓮無俗態，
Xuất ly trúc duẩn bất phàm tài.,出籬竹筍不凡材。
"Thê ngô tĩnh cực hoàn thành lãn,",棲梧靜極還成懶，
Án thượng tàn thư phong tự khai.,案上殘書風自開。
"Vạn nhận thanh sơn tiếp bích không,",萬仞青山接碧空，
Bạch vân thiên tải nhiễu điên phong.,白雲千載繞巔峰。
"Tùng thanh viễn lạc hàn khê ngoại,",松聲遠落寒溪外，
Bộc ảnh trường huyền tịch chiếu trung.,瀑影長懸夕照中。
"Nhất kính u thâm thông cổ tự,",一徑幽深通古寺，
Bán nham thương thuý toả tình phong.,半岩蒼翠鎖晴風。
"Đăng cao cực mục càn khôn khoát,",登高極目乾坤闊，
Vạn lý giang sơn nhập vọng trung.,萬里江山入望中。
"Nam khứ Trường An thiên lý dư,",南去長安千里餘，
Quần phong thâm xứ dã nhân cư.,群峰深處野人居。
"Sài môn trú tĩnh sơn vân bế,",柴門晝靜山雲閉，
Dược phố xuân hàn lũng trúc sơ.,藥圃春寒隴竹疏。
"Nhất phiến hương tâm thiềm ảnh hạ,",一片鄉心蟾影下，
Kinh niên biệt lệ nhạn thanh sơ.,經年別淚雁聲初。
"Cố hương đệ muội âm hao tuyệt,",故鄉弟妹音耗絕，
Bất kiến bình an nhất chỉ thư.,不見平安一紙書。
"Xúc xúc cô đình ỷ bích không,",矗矗孤亭倚碧空，
Thanh quang biệt chiếm nhất hồ trung.,清光別占一壺中。
"Thiên tình cẩm chức thiên chương thụ,",天晴錦織千章樹，
Địa viễn hương phiêu tứ tự phong.,地遠香飄四序風。
"Song ngoại vân đê sơn sắc bạch,",窗外雲低山色白，
Giai tiền nhật cận dã hoa hồng.,階前日近野花紅。
"Quan hà vạn lý đình mâu xứ,",關河萬里停眸處，
Thắng thưởng linh nhân dật hứng nùng.,勝賞令人逸興濃。
"Sơn thế liên hành khoá vĩ lư,",山勢連行跨尾閭，
Dược như sinh ý hữu hà như.,躍如生意有何如。
"Càn khôn bất hạn đông tây ngoại,",乾坤不限東西外，
Tạo hoá nan cùng hỗn độn sơ.,造化難窮混沌初。
"Yên thụ Hồng sơn xuân vũ tễ,",煙樹鴻山春雨霽，
Phong phàm Đan Hải vãn triều dư.,風帆丹海晚潮餘。
"Giang hồ giải hội Trang Chu ý,",江湖解會莊周意，
Tiện thị ngư sơn tiện thị ngư.,便是魚山便是魚。
"Hấp đắc dương quang tài thướng thiên,",吸得陽光纔上天，
Sơ tam sơ tứ vị đoàn viên.,初三初四未團圓。
"Thường Nga trang kính vi khai hạp,",嫦娥妝鏡微開匣，
Tráng sĩ loan cung bất thướng huyền.,壯士彎弓不上弦。
"Thiên lý quan san vô cải sắc,",千里關山無改色，
Nhất đình sương lộ cộng sầu miên.,一庭霜露共愁眠。
"Bồi hồi chính ức Hồng sơn dạ,",徘徊正憶鴻山夜，
Khước tại La Phù giang thuỷ biên.,卻在羅浮江水邊。
"Bão thực giao nguyên, bạc mộ quy,",飽食郊原薄暮歸，
Tiễn cừ vô sự độc hy hy.,羨渠無事獨熙熙。
"Giáng tài nãi hữu giá ban hậu,",降材乃有這般厚，
Tạo vật hà tằng nhất điểm ty.,造物何曾一點私。
"Tự thị nô thai đa hạ nhật,",自是駑駘多暇日，
Nhược giao kỳ ký thiểu nhàn thì.,若教騏驥少閑時。
"Thế nhân mạc oán thông minh ngộ,",世人莫怨聰明誤，
Đại để thô trường chiếm tiện nghi.,大抵粗腸佔便宜。
"Vạn sơn thâm xứ tuyệt phong trần,",萬山深處絕風塵，
Thác lạc sài môn bế mộ vân.,錯落柴門閉暮雲。
"Trưởng giả y quan do thị Hán,",長者衣冠猶是漢，
Sơn trung giáp tí quýnh phi Tần.,山中甲子迥非秦。
"Mục nhi giác truỷ hoang giao mộ,",牧兒角搥荒郊暮，
Cấp nữ đồng liên ngọc tỉnh xuân.,汲女筒連玉井春。
"Ná đắc khiêu ly phù thế ngoại,",那得跳離浮世外，
Trường tùng thụ hạ tối nghi nhân.,長松樹下最宜人。
"Hư danh táp tải bạn trần ky,",虛名卅載絆塵羈，
Nhất phản giang sơn một thị phi.,一反江山沒是非。
"Tàn tuyết điệp cân cơ dã thổ,",殘雪墊巾奇野土，
Xuân phong hy phát đại than ky.,春風晞髮大灘磯。
"Mộng trung vãng sự nhương tiêu lộc,",夢中往事攘蕉鹿，
Thế thượng phù vân nhậm cẩu y.,世上浮雲任狗衣。
"Thuỳ đạo giang thôn sinh kế bạc,",誰道江村生計薄？
Tang ma nhiễu ốc lục sơ phì.,桑麻繞屋綠初肥。
"Mao ốc cô cao xuất thế trần,",​茅屋孤高出世塵，
Tứ vi vân hác đới tùng quân.,四圍雲壑帶松君。
"Mộng hồi lâm hạ tiên văn điểu,",夢回林下先聞鳥，
Hành tận khê đầu thuỷ kiến nhân.,行盡溪頭始見人。
"Ngũ lý vụ mê tăng tự viễn,",五里霧迷僧寺遠，
Bán sơn phong tống phạm thanh tần.,半山風送梵聲頻。
"Đồ lê tiếu ngã du hà kịch,",徒犁笑我遊何劇，
Vãng vãng tương qua dạ hướng thần.,往往相過夜向晨。
"Thập niên chính tỉnh phụ thu đăng,",十年政省負秋燈，
Tùng hạ hành ngâm ỷ sấu đằng.,松下行吟倚瘦藤。
"Tuỳ mã vọng trần vô tục khách,",隨馬望塵無俗客，
Khấu môn vấn tự hữu thi tăng.,叩門問字有詩僧。
Thoái nhàn Lục Dã tri hà cập?,退閒綠野知何及？
Tán cấp Thanh miêu tạ bất năng.,散給青苗謝不能。
"Toạ đãi công thành danh toại hậu,",坐待功成名遂後，
Nhất khâu lão cốt dĩ lăng tằng.,一丘老骨已崚嶒。
"Động Đình hồ thuỷ Nhạc Dương lâu,",洞庭湖水岳陽樓，
Thiên tái du du tranh diễm xuất.,千載悠悠爭艷出。
"Vu Giáp triêu phi Thần nữ vân,",巫峽朝飛神女雲，
Tương Giang dạ cổ Linh phi sắt.,湘江夜鼓靈妃瑟。
"Hoả tàn giang khẩu tức nhân mưu,",火殘江口熄人謀，
Phong thặng thạch đầu xuy quỷ thuật.,風剩石頭吹鬼術。
"Vãng cổ thao thao thuỷ thệ đông,",往古滔滔水逝東，
Sơn xuyên định ký tao nhân bút.,山川定記騷人筆。
"Kinh, Tương thiên lý cổ danh đô,",荊襄千里古名都，
Nhất bán khâm giang nhất đới hồ.,一半襟江一帶湖。
"Thiên giả phú cường cung bách chiến,",天假富彊供百戰，
Địa lưu khuyết hãm hạn Tam Ngô.,地留缺陷限三吳。
"Thu phong lạc nhật giai hương vọng,",秋風落日皆鄉望，
Lưu thuỷ phù vân thất bá đồ.,流水浮雲失霸圖。
"Tôn sách Lưu phân hà xứ tại,",孫索劉分何處在，
Thương nhiên nhất vọng tẫn bình vu.,蒼然一望盡平蕪。
"Tảo tuế tài danh phiếm bất ky,",早歲才名泛不羈，
"Ly, hoàng ngẫu hạnh tuấn đồ phi.",驪黃偶幸駿圖披。
"Trường đồ mỗi hận gia tiên sách,",長途每恨加鞭策，
Không cốc hà tâm thụ trập duy.,空谷何心受縶維。
"Bá Nhạc cứu biên tần thưởng thức,",伯樂廄邊頻賞識，
Vương Lương phạm nội cánh khu trì.,王良範內更驅馳。
"Đông phong khoái đạp triều thiên lộ,",東風快踏朝天路，
Hy ký thâm hoài đáp sở tri.,希冀深懷答所知。
"Thanh giáo dương dương bị nhĩ hà,",聲教洋洋被邇遐，
Nhãn tiền Văn Miếu hốt nguy nga.,眼前文廟忽巍峨。
"Long đầu cao chứ Nho lâm biểu,",龍頭高翥儒林表，
Uyên ngoã dao hàm Phán thuỷ ba.,鴛瓦遙涵泮水波。
"Báo bản nhất tâm thành dũ chí,",報本一心誠愈至，
Tán thành đại nghiệp lực cư đa.,贊成大業力居多。
"Thư sinh xưng tạ tương hà dĩ,",書生稱謝將何以，
Cố tụng “Anh tài lạc dục” ca.,故誦英才樂育歌。
"Tướng phủ phồn hoa cục dĩ di,",相府繁華局已移，
Thôn cương cổ sát thượng y y.,村崗古剎尚依依。
"Hàn tuyền cảnh thế đam quyền lợi,",寒泉警世耽權利，
Khô thụ trào nhân tác phúc uy.,枯樹嘲人作福威。
"Ký vãng thị phi, vân biến hoá,",既往是非雲變化，
"Như Lai không sắc, nguyệt minh huy.",如來空色月明輝。
"Kinh qua cố để trùng hồi thủ,",經過故邸重回首，
Vị điếu tây phong lỗi nhất chi.,為吊西風酹一卮。
"Phù trầm bình thế ngộ thời cùng,",浮沈萍世遇時窮，
Thả tải nam quan nhiệm bắc phong.,且載南冠任北風。
"Thân khốn thập niên hoài tố tiết,",身困十年懷素節，
Mệnh tuỳ nhất phát biểu đan trung.,命隨一髮表丹衷。
"Thảng năng hợp nghĩa vô tàm quý,",倘能合義無慚愧，
"Chỉ vị cầu nhân khẳng oán đồng,",只爲求仁肯怨恫。
"Ngũ thập niên lai thành nhất mộng,",五十年來成一夢，
Kỷ đa tân khổ tổng hoàn không.,幾多辛苦總還空。
"Khuất chỉ thần niên lục thập niên,",屈指辰年六十年，
Bảng trung tự xỉ điện quần hiền.,榜中序齒殿群賢。
"Xuân vi tứ độ kinh tiền nhật,",春圍四度經前日，
Thu phố trùng khai hướng vãn thiên.,秋圃重開向晚天。
"Lão khứ ngôn văn tư cựu vũ,",老去言文思舊雨，
Cận lai thủ sĩ cải tân huyền.,近來取士改新絃。
"Lộc Minh tích yến song đường tại,",鹿鳴昔宴雙堂在，
Do cập quân ân bái thọ diên.,猶及君恩拜壽筵。
"Tầm Châu thành hạ cổ bề thanh,",潯州城下鼓鼙聲，
