vi,cn
"Thiên tử mệnh ngã,",天子命我，
Hà dụng tiết tiết bi hồng trang.,何用屑屑悲紅妝。
Huyền Đô đạo sĩ lai tương phỏng.,玄都道士來相訪。
Huề lai lục ỷ tố Thuyền quyên.,攜來綠綺訴嬋娟。
Chuy chuy kỳ lật,惴惴其栗。
Minh đường bất phục triều chư hầu.,明堂不復朝諸侯。
Thử gian ổi lỗi tu chung khúc.,此間傀儡須終曲。
"Tô Tần chi thuyết,",蘇秦之說，
"Tự phản suy cầu,",自反推求，
"Phụng vương ngôn hề, diễn luân ti,",奉王言兮演綸絲，
Sầu đa mộng bất thành.,愁多夢不成。
"Giá bỉ tứ lạc,",駕彼四駱，
"Phá chiên hàn bác bất thành miên,",破饘寒薄不成眠，
"Hoa tương nhân cộng tiếu,",花將人共笑，
Trưởng tắc thi hành.,長則施行。
"Đại nhân hoàn danh,",大人完名，
"Ư thị hốt yên túng thể,",於是忽焉縱體，
"Kỳ sùng như dung,",其崇如墉，
"Thượng uyển xuân tiên nhập,",上苑春先入，
"Quân tử dương dương,",君子陽陽，
Hậu lai vị thức do tuấn bôn.,後來未識猶駿奔。
Ngã hoài úc tắc hà do khai?,我懷鬱塞何由開，
"Dạ cảnh cảnh nhi bất mị,",夜耿耿而不寐，
Bán thiên quy nhạn tự du du.,半天歸雁自悠悠。
"Kim cổ tiêu trầm danh lợi trung,",今古銷沉名利中，
"Khái đương dĩ khảng,",慨當以慷，
Lương Châu hãm một tri bất tri?,涼州陷沒知不知？
Đào hoa vô ngôn loạn hồng uỷ.,桃花無言亂紅委。
"Kiết kiết can tinh,",孑孑干旌，
"Thuý phụng tường văn ly,",翠鳳翔文螭，
"Quy lai trì uyển giai y cựu,",歸來池苑皆依舊，
"Thập bát sơ trang hảo cao kế,",十八梳妝好高髻，
"Sơn trung đa pháp lữ,",山中多法侶，
Giải y phục hướng thiềm doanh ngoạ.,解衣復向簷楹臥。
"Thiên qua chỉ hề sóc tái thanh,",天戈指兮朔塞清，
Hoài di lai cầu.,淮夷來求。
"Ngân thoa nữ nhi tương ứng ca,",銀釵女兒相應歌，
"Ý nhất nhung y, năng đảm thế gian nan sự;",衣一戎衣，能擔世間難事；
"Nguyễn Tịch tỉnh thì thiểu,",阮籍醒時少，
Hoàng Ngưu giáp lý thượng thu đăng.,黃牛峽裡上秋鐙。
Quy hà ưu?,歸何憂？
"Hoả công phá địch,",火攻破敵，
Ngã tuyền ngã trì.,我泉我池！
Nhân diệc hữu ngôn:,人亦有言：
Nhất tự chu băng toại bất chi.,一字舟崩遂不支。
Hổ bôn tam bách nhân.,虎賁三百人。
Trác chi tranh tranh.,椓之丁丁。
Thế thượng nhi tử đồ phân phân.,世上兒子徒紛紛。
"Diện thượng kim nhật lão tạc nhật,",面上今日老昨日，
Lực canh bất thọ chúng mục liên.,力耕不受眾目憐。
"Mục mục hoàng hoàng,",穆穆皇皇，
"Hữu lưu hữu lạc,",有駵有雒，
"Thân thể phát phu,",身體髮膚，
"Lan u hương phong viễn,",蘭幽香風遠，
Song thân vị lão thì.,雙親未老時。
Năng lưu quyết nghiêm?,能流厥嚴？
Tài cao áp tuấn anh.,才高壓俊英。
Vô nhiên duệ duệ.,無然泄泄。
Giao hà kỷ xúc tằng băng liệt.,交河幾蹴曾冰裂。
"Loan loan vô ảnh nguyệt,",彎彎無影月，
"Phiên thân dục dược thế như cấp,",翻身欲躍勢如急，
"Thần thiêu mộ thước đồi tích cao,",晨燒暮爍堆積高，
Kỳ đức truyền xưng.,其德傳稱。
Chủ nhân vong quy khách bất phát.,主人忘歸客不發。
Phùng thử bách yêu.,逢此百憂。
"Tinh tiết hàng hàng uý giản thư,",旌節行行畏簡書，
Quân phủ sao danh bị khu khiển.,軍府抄名被驅遣。
Túc tích nhất phùng vô thử lưu.,宿昔一逢無此流。
"Bản long phụ phụng,",扳龍附鳳，
Phù dung kỷ đoá hồ biên lộ.,芙蓉幾朵湖邊路。
Ưng hướng không trung khứ.,應向空中去。
"Phong xuy khách y nhật cảo cảo,",風吹客衣日杲杲，
"Viên thái đường hĩ,",爰采唐矣，
Bất tri hà xứ thị chân tâm.,不知何處是真心。
"Kim nghê dạ liệu long tiên hương,",金猊夜燎龍涎香，
"Đông môn chi trì,",東門之池，
"Thần chi đích hỹ,",神之弔矣，
Ngã tâm uẩn cất hề!,我心蘊結兮，
Hồ thủ hoà tam bách ức hề?,胡取禾三百億兮？
Bảo vệ dân chủ dữ hoà bình.,保衛民主與和平。
"Thời suy di nhi biến hoá, luân đàn tuỳ dữ vãng lai;",時推移而變化，輪彈隨與往來；
"Tưởng kỳ: ly cung biệt quán, ẩn lâu thiền liên.",想其：離宮別館，隱樓蟬聯。
"Đa tình chỉ chiếu ỷ la diên,",多情只照綺羅筵，
"Nguyện lang thệ tử mạc cải di,",願郎誓死莫改移，
Tự thể biến hoá như phù vân.,字體變化如浮雲。
Hoành tuyệt tứ hải.,橫絕四海。
Phỏng vi kỳ chi danh thự.,訪圍棋之名墅。
"Sơn nam sơn bắc nhĩ hử trường,",山南山北爾許長，
Cử đầu duy kiến thương nhai cao.,舉頭惟見蒼崖高。
"Nhận thị cố nhân, tương kiến thậm hoan.",認是故人，相見甚歡。
"Tá viết vị tri,",借曰未知，
Hồ ninh nhẫn dư?,胡寧忍予？
"Tòng kim tứ hải vĩnh vi gia,",從今四海永為家，
"Vị cảm quân vương triển chuyển tư,",為感君王輾轉思，
Bội ngọc chi nả.,佩玉之儺。
Hựu khuyết ngã thương.,又缺我斨。
Tây lai trú dạ lưu.,西來晝夜流。
"Thanh khiết khuê phòng,",清潔閨房，
Nhật tịch vong quy.,日夕忘歸。
"Chỉ tiền sơn nhi thức chiêm hề, thảo thụ đôi bạch dĩ luân khuân.",指前山而拭瞻兮，草樹堆白以輪囷。
Kinh tế thực tạ anh hùng tư.,經濟實藉英雄姿。
"Tử sinh kim hữu cách,",死生今有隔，
"Nhữ thân dĩ kiến thoá thành châu,",汝身已見唾成珠，
"Ấu nữ tài lục tuế,",幼女才六歲，
"Nguyệt chiếu thành đầu ô bán phi,",月照城頭烏半飛，
"Thiên thực vi chi,",天實為之，
"Tứ nguyệt ngũ nguyệt nam phong lai,",四月五月南風來，
Lang đáo Thạch Thành du.,郎到石城遊。
"Đương diên thịnh tửu kim khuất chi,",當筵盛酒金屈卮，
Bắc phong xuy tuyết y cừu ôn.,北風吹雪衣裘溫。
"Kính thận uy nghi,",敬慎威儀，
"Tự cổ lai tham học,",字古來參學，
Quân vương trực dục thôn Di Địch.,君王直欲吞夷狄。
Ngọc trướng giai nhân toạ trung lão.,玉帳佳人坐中老。
"Trường Thành nhất vọng bạch ư tuyết,",長城一望白於雪，
"Khiêu chi thoán diệp thụ mộc trung,",跳枝竄葉樹木中，
"Cận chi ký yêu, viễn chi hữu vọng.",近之既妖，遠之有望。
Thịnh niên nhất khứ chân kham tích.,盛年一去真堪惜。
"Ly tình bị hoạnh địch,",離情被橫笛，
Cẩm tranh ngân chúc cao đường thâm.,錦箏銀燭高堂深。
"Hổ chi cơ, há sàm nham,",虎之饑，下巉岩，
"Bàn minh hề cửu tự,",盤銘兮九字，
Như thủ như huề.,如取如攜。
Vân thuỳ chi tư?,云誰之思？
Đại tông duy hàn.,大宗維翰。
"Hà niên đan hạnh thử lưu chủng,",何年丹杏此留种，
Chước chước nguyện quân ẩm vô lượng.,酌酌願君飲無量。
"Ngu nhân điên đảo bố sinh tử,",愚人顛倒怖生死，
"Hữu duật hữu hoàng,",有驈有皇，
Hữu thủ mạc biện mãnh hổ tu.,有手莫辮猛虎鬚。
"Khiêu ba loạn kích đàm thuỷ lập,",跳波亂擊潭水立，
Chung cổ nhạo chi.,鍾鼓樂之。
"Hương đăng bạn tàn mộng,",香燈伴殘夢，
"Hồng nhan xứng tuyệt đại,",紅顏稱絕代，
"Hội, dật, phiêu, trầm đa khiết khổ.",潰溢漂沉多喫苦。
Tiêm thủ dục tự thao sương mâu.,孅手欲自操霜矛。
"Ngã dục phi thảo tầm cựu tích,",我欲披草尋舊蹟，
"Thu đáo hàn phong khởi,",秋到寒風起，
Đãn sầu hoa hữu ngữ:,但愁花有語，
"Sơn hà ý khí tận,",山河意氣盡，
Tân lưu mãn Lương trì.,新溜滿梁池。
"Dục thức Tương Phi oán,",欲識湘妃怨，
"Vô vật kham tỷ luân,",無物堪比倫，
"Vị quân cô tửu mãn nhãn cô,",為君酤酒滿眼酤，
"Ngô tri tạo vật ý,",吾知造物意，
Nãi tòng nhi vi Ngô ca viết:,乃從而爲吳歌曰：
Chu trung độc tả thi.,舟中獨寫詩。
Khởi tín kinh cức mai đồng đà.,豈信荊棘埋銅駝。
"Cao thiên hậu địa hề, thuỳ tri dư chi vĩnh thương?",高天厚地兮，誰知余之永傷？
"Trú tẩy tu đằng Kinh, Vị thâm,",晝洗須騰涇渭深，
"Lệ sắc xuân nghiên đào lý hề,",麗色春妍桃李蹊，
Thử mã sổ niên nhân cánh kinh.,此馬數年人更驚。
Khí hậu đốn dữ tam tiêu thông.,氣候頓與三霄通。
Tề tử dung chỉ.,齊子庸止。
"Hữu phỉ quân tử,",有匪君子，
"Ngô điện kim thoa Lương viện cổ,",吳殿金釵梁院鼓，
Văn Vương viết: tư!,文王曰：咨！
"Điền gia vọng vọng tích vũ can,",田家望望惜雨乾，
"Nhập nhĩ quan tâm, nhĩ môn lao lao địa cẩn ký.",入耳關心，你們牢牢地謹記。
"Binh cách chi gian,",兵革之間，
Tiều tuỵ hoa già tiều tuỵ nhân,憔悴花遮憔悴人，
Lâm tĩnh thước tần kinh.,林靜鵲頻驚。
Tư mã tư tồ.,思馬斯徂。
Mãnh miễn bồi quỹ.,黽勉陪揆。
"Tý nhĩ đa phúc,",俾爾多益，
"Nùng lĩnh ngưng mâu, cánh thiết Hoa Tư Mã phục lai chi sỉ.",濃嶺凝眸，更切花司馬復來之恥。
"Kim dạ bất văn hoán phụ thanh,",今夜不聞喚婦聲，
"Vô tâm hoa lý điểu,",無心花裏鳥，
Tuấn vũ điêu tường.,峻宇雕墻。
"Tứ phương chi môn,",四方之門，
Nhật giám tại tư.,日監在茲。
"Nhân ngôn xương bồ phi nhất chủng,",人言菖蒲非一種，
"Bộc bố huyền sương, long đê ỷ không.",瀑布懸霜，龍隄倚空。
"Tằng thị cường ngự,",曾是強御，
Hoa phát thương nhan tu tự chiếu.,華發蒼顏羞自照。
"Vương mệnh Nam Trọng,",王命南仲，
"Đầu lý hồng cân quan dĩ huỷ,",頭裏紅巾冠已毀，
Âu á trào triết nan vi thính.,嘔啞嘲哳難為聽。
Phỉ xa bất đông.,匪車不東。
Thứ dân tử lai.,庶民子来。
"Ngoại cảm nội thương,",外感內傷，
"Nhẫm nhiễm nhu mộc,",荏染柔木，
"Phát sinh đạo lí tự nhiên, bạch giả vạn cổ thường bạch, hắc giả vạn cổ thường hắc.",發生道理自然，白者萬古常白，黑者萬古常黑。
Bang gia chi cơ.,邦家之基。
"Tàn tinh ảnh tán đông tây thuỷ,",殘星影散東西水，
"Đế giáng Di Nghệ,",帝降夷羿，
"Nhất xuyên yên thuỷ trướng Đàn Khê,",一川煙水漲檀溪，
"Hán văn tu đức bất sự vũ,",漢文修德不事武，
Bạch nhật vô quang khốc thanh khổ.,白日無光哭聲苦。
"Khước ức đương niên Tế Lâm khách,",卻憶當年細林客，
Hu ta thiên công đãi dân hà kỳ bạc!,吁嗟天公待民何其薄！
Tiền thôn nhật dĩ tà.,前村日已斜。
Lục long nam độ vô hoàn kỳ.,六龍南渡無還期。
Phiếm dật bất cận Trương Nghi lâu.,泛溢不近張儀樓。
"Trạo vĩ khất liên, thành thiết kham ai.",棹尾乞憐，誠切堪哀。
Cao cao chính bắc phi.,高高正北飛。
"Bắc phong kỳ lương,",北風其涼，
Vị ngã sĩ dã kiêu.,謂我士也驕。
Phùng Đường dĩ lão thính xuy hư.,馮唐已老聽吹噓。
"Đài cơ tuy tại dĩ khuynh bĩ,",臺基雖在已傾圮，
Tự ỷ hồng nhan năng kỵ dịch.,自倚紅顏能騎射。
"Chung Kỳ ký một, Bá Nha đoạn huyền.",鐘期既沒，伯牙斷弦。
"Văn học ngữ ngôn đương thử cử,",文學語言當此舉，
Cánh trị dạ huỳnh phi.,更值夜螢飛。
Chấp tấn hoạch xú.,執訊穫醜。
Đình trung đằng thích thiềm.,庭中藤刺檐。
Yên cơ mạc mạc kiều nga tần.,煙機漠漠嬌娥嚬。
"Thuỷ tri Mạnh công hồ hải nhân,",始知孟公湖海人，
Ngã kim sở đắc diệc dĩ đa.,我今所得亦已多。
"Cát Phủ tác tụng,",吉甫作誦，
Sứ quân ngũ mã nhất mã thông.,使君五馬一馬驄。
"Giai nhân bất lai,",佳人不來，
Tang hà thê thê.,桑何萋萋。
"Sử lang miếu trăn tiếu tượng chi cầu, sơn trạch phấn ngoạ long chi khởi.",使廊廟臻肖像之求，山澤奮臥龍之起。
Hà như ngoạn âu Đông hải thượng.,何如玩鷗東海上。
"Quy điểu sâm si một,",歸鳥參差沒，
"Hà tục sơ kế nghiệp,",何續初繼業，
Phóng trợ vị giác kim bàn không.,放箸未覺金盤空。
Bất như tử chi y.,不如子之衣，
Vị trí khởi khẳng đồng sa lịch.,位置豈肯同沙礫。
Hà từ tần tiến bôi trung lục.,何辭頻進杯中醁。
"Côn trùng thảo mộc giai bất đắc dĩ toại kỳ sinh,",昆虫草木皆不得以遂其生，
Vi chương vu thiên.,爲章于天。
Loạn thế độc thư.,亂世讀書。
Vô xứ khả thê bạc.,無處可栖泊。
Nhan như thuấn ương.,顏如舜英。
Đầu ngã dĩ mộc lý.,投我以木李，
Ngọc lâu yến bãi tuý hoà xuân.,玉樓宴罷醉和春。
Vân thuỷ trường hoà đảo tự thanh.,雲水長和島嶼青。
Hậu lai huống tiếp tài hoa thịnh.,後來況接才華盛。
"Hán thành hoàng liễu ánh tân liêm,",漢城黃柳映新帘，
"Lộc Sơn bắc trúc Hùng Vũ thành,",祿山北築雄武城，
"Đĩnh tử đả lưỡng tưởng,",艇子打兩槳，
Vô Phong nại thử Thất Lý hà.,無風奈此七里何！
"Do xa loan tiêu,",輶車鸞鑣，
"Lượng bỉ Vũ Vương,",凉彼武王，
"Thỉnh nhĩ môn nhất tuý,",請你們一醉，
Bách độ nãi lý.,百度乃理。
Trĩ Liêm Tuyền nhi trần Thái Trạch; nô Thừa Lộ nhi trĩ Kim Đồng.,涬廉泉而塵太澤；奴承露而稚金銅。
Giao long xuất một tinh ngô hào.,蛟龍出沒猩鼯號。
"Địa bất tri hàn nhân yếu noãn,",地不知寒人要暖，
"Lăng phiến hoán phong Xương Hạp thiên,",綾扇喚風閶闔天，
"Trí quân Nghiêu Thuấn phó công đẳng,",致君堯舜付公等，
"Yến an đam độc,",宴安酖毒，
"Nông nghiệp cộng sản hoá,",農業共產化，
"Nhân đạo nhân sinh như phù du,",人道人生如蜉蝣，
"Ninh vương ngọc địch chi thanh, thâu truyền thành thị.",寧王玉笛之聲，偷傳城巿。
Nam bắc tương đối khởi.,南北相對起。
Khuyển cùng tắc phệ.,犬窮則吠。
Tu chiết thanh thanh liễu.,須折青青柳。
"Như phỉ hoán y,",如匪浣衣。
Vô gian bỉ thử.,無間彼此。
"Hy Hoà chi vị dương,",羲和之未揚，
"Trung tâm dao dao,",中心搖搖。
"Tái sinh tái dục,",載生載育，
Ký thư gia trung phủ?,寄書家中否？
"Tố vũ minh tiên,",素羽明鮮，
"Hải để hữu minh nguyệt,",海底有明月，
"Thư vi cố sự lưu hồ thượng,",書為故事留湖上，
"Giang bạch như luyện, nguyệt như tẩy,",江白如練月如洗，
"Sơ nghi khát long phủ phím bạc,",初疑渴龍甫噴薄，
Cung phụng nhất quan lai Vũ Cương.,供奉一官來武彊。
"Tương khan lưỡng bất yếm,",相看兩不厭，
Sơ cách hi mao bất khả trạng.,疏翮稀毛不可狀。
"Thạch Ngư hồ, tự Động Đình.",石魚湖，似洞庭。
Mạc dưỡng quân tử.,莫養君子。
"Phẫn hung đồ chi vị diệt,",憤兇徒之未滅，
Ngã bộc phô hĩ!,我僕痡矣、
Vân thuỷ tống quân quy địa minh lôi thiên thuỳ vũ vũ lôi nhất trận bội thê lương.,雲水送君歸地鳴雷天垂雨雨雷一陣倍凄涼。
"Dã hữu man thảo,",野有蔓草，
"Cảm ly cách hề hội vô kỳ,",感離隔兮會無期，
"Uổng tương tuyệt kỹ căng Bình Khang,",枉將絕技矜平康，
Sương trọng cổ hàn thanh bất khởi.,霜重鼓寒聲不起。
"Cố chủ nhược linh huy thủ khiển,",故主若靈揮手遣，
"Tùng hạ trích tùng tử,",松下摘松子，
Ấp ngã vị ngã hẩu hề.,揖我謂我好兮。
Y dư hưu tai; kỳ ý nhược viết:,猗歟休哉；其意若曰：
Trọc dao sổ đẩu ưng bất tích.,濁醪數斗應不惜。
Thoát lạc tam thu.,脫落三秋。
Lâm sơn Sở trúc u.,臨山楚竹幽。
"Mạc tri chân ý độ,",莫知真意度，
Tầm hoa nhiễu tự hành.,尋花繞寺行。
Không lưu chỉ thượng thanh.,空留紙上聲。
"Ám nhập Thương Sơn lộ,",暗入商山路，
Vi kiêu vi si;,為梟為鴟。
Tu ngã qua mâu.,修我戈矛，
Minh niên kim nhật hoa khai phủ?,明年今日花開否？
"Nhân chi vi ngôn,",人之為言，
"Thiền Uyên hạ bế môn thúc thủ, bỉ ký giao túc oán chi vị thư;",澶淵下閉門束手，彼既膠宿怨之未舒；
Tiên thát thường như kỵ đô uý.,鞭撻常如騎都尉。
"Cửu hợp chư hầu,",九合諸侯，
"Tu phụng cống hiến,",脩奉貢獻，
Thọ yểu cùng thông nhật nhật mang.,壽夭窮通日日忙。
"Điệu Hồ cầm, Án Hồ phổ,",調胡琴，按胡譜，
"Ân hoá cập hồ tứ hải hề,",恩化及乎四海兮，
"Liên hoa giao hưởng cộng mệnh điểu,",蓮花交響共命鳥，
Bất quản thu phong tảo.,不管秋風早。
"Xí dư vọng chi,",企予望之，
Lô hỏa chiếu thiên địa,爐火照天地，
"Chu lang nhất hồi cố,",周郎一回顧，
"Dã nhân tri điền bất tri lạp,",野人知田不知獵，
"Hoàng tôn do tằng Liễn Chước khốn,",皇孫猶曾蓮勺困，
"Duy hảo bất túc,",唯好不足，
Duy dân chi phúc.,惟民之福。
Bất vị ỷ lâu nhân.,不為倚樓人。
"Lộ bàng tẩu xuất tái bái nghênh,",路傍走出再拜迎。
Tây bắc vạn lý chiêu khương nhi.,西北萬里招羌兒。
"Thanh sơn lạc nhật giang triều bạch,",青山落日江潮白。
"Giá bỉ tứ mẫu,",駕彼四牡，
Thưởng tiền đồng ức cửu.,賞前同憶久。
"Vân thị đương niên Biện Ngọc Kinh,",云是當年卞玉京，
