vi,cn
"Giác lai phủ ngưỡng thất thiên kiếp,",覺來俯仰失千劫，
Hồi thị thử thuỷ thù uỷ xà.,回視此水殊委蛇。
"Quân khán ngạn biên thương thạch thượng,",君看岸邊蒼石上，
Cổ lai cao nhãn như phong khoa.,古來篙眼如蜂窠。
"Đãn ưng thử tâm vô sở trụ,",但應此心無所住，
Tạo vật tuy sử như ngô hà.,造物雖駛如吾何。
"Hồi thuyền thướng mã các quy khứ,",回船上馬各歸去，
Đa ngôn nao nao sư sở a.,多言譊譊師所呵。
"Ngô vương tại thì bách hoa khai,",吳王在時百花開，
Hoạ thuyền tải lạc châu biên lai.,畫船載樂洲邊來。
"Ngô vương khứ hậu bách hoa lạc,",吳王去後百花落，
Ca xuý vô văn châu tịch mịch.,歌吹無聞洲寂寞。
"Hoa khai hoa lạc niên niên xuân,",花開花落年年春，
Tiền hậu khán hoa ưng kỷ nhân?,前後看花應幾人？
"Đãn kiến chi chi ánh lưu thuỷ,",但見枝枝映流水，
Bất tri phiến phiến đoạ hành trần.,不知片片墮行塵。
"Niên lai phong vũ hoang đài bạn,",年來風雨荒臺畔，
Nhật mộ hoàng ly trường dục đoạn.,日暮黄鸝腸欲斷。
"Khởi duy thế thiểu khán hoa nhân,",豈唯世少看花人，
Túng lai thử địa vô hoa khán.,縱來此地無花看。
Quân bất kiến:,君不見：
"Hoàng hộc cao ư ngũ xích đồng,",黃鵠高於五尺童，
Hoá vi bạch phù tự lão ông.,化為白鳧似老翁。
"Cố huề di tuệ dĩ đãng tận,",故畦遺穗已蕩盡，
Thiên hàn tuế mộ ba đào trung.,天寒歲暮波濤中。
"Lân giới tinh thiên tố bất thực,",鱗介腥膻素不食，
Chung nhật nhẫn cơ tây phục đông.,終日忍饑西復東。
"Lỗ môn viên cư diệc thặng đặng,",魯門鶢鶋亦蹭蹬，
Văn đạo như kim do tị phong.,聞道如今猶避風。
"Vạn lý thuỷ hối nhất thuỷ đại,",萬里水匯一水大，
Hoanh hoanh thanh văn thập lý ngoại.,訇訇聲聞十里外。
"Nham khẩu bức trắc thế cánh hung,",岩口逼仄勢更凶，
Đoạt môn nhi xuất huyền bạch long.,奪門而出懸白龍。
"Long tu đái vũ dục nhật hồng,",龍須帶雨浴日紅，
Kim quang ngọc sắc tương đãng thung.,金光玉色相蕩舂。
"Tuyết tịnh giao tiêu lạc đao xích,",雪凈鮫綃落刀尺，
Đại châu tiểu châu phiêu tuỳ phong.,大珠小珠飄隨風。
"Phong chiết điệp chi hội biến tướng,",風折疊之繪變相，
Tam giáng tam thăng thạch bất nhượng.,三降三升石不讓。
"Hữu như trường can đảo phách Nhục Phi Tiên,",有如長竿倒拍肉飛仙，
Trung tuyệt viên thằng dược phục thượng.,中絕援繩躍復上。
"Phục Tê mai đầu bất cảm xuất,",伏犀埋頭不敢出，
Hoài bảo an miên già bộ chướng.,懷寶安眠遮步障。
"Ngã dục cát thủ thử thuỷ trí tụ trung,",我欲割取此水置袖中，
Viết hằng úc nhược thư càn phong.,曰恆燠若書乾封。
"Khấu môn kiết bình trích mã tùng,",叩門絜瓶滴馬鬃，
Cảo miêu bình địa thanh bồng bồng.,搞苗平地青芃芃。
"Khởi bất hiền vu Cốc Tuyền chi tại Hương Lô phong,",豈不賢于谷泉之在香爐峰，
Toạ hưởng đại danh nhi vô công.,坐享大名而無功。
"Bắc phong quyển địa bạch thảo chiết,",北風捲地白草折，
Hồ thiên bát nguyệt tức phi tuyết.,胡天八月即飛雪；
"Hốt như nhất dạ xuân phong lai,",忽如一夜春風來，
Thiên thụ vạn thụ lê hoa khai.,千樹萬樹梨花開。
"Tán nhập châu liêm thấp la mạc,",散入珠簾濕羅幕，
Hồ cừu bất noãn cẩm khâm bạc.,狐裘不煖錦衾薄。
"Tướng quân giác cung bất đắc khống,",將軍角弓不得控，
Đô hộ thiết y lãnh do trước.,都護鐵衣冷猶著。
"Hãn hải lan can bách trượng băng,",瀚海闌干百丈冰，
Sầu vân thảm đạm vạn lý ngưng.,愁雲黲淡萬里凝。
"Trung quân trí tửu ẩm quy khách,",中軍置酒飲歸客，
Hồ cầm tỳ bà dữ Khương địch.,胡琴琵琶與羌笛。
"Phân phân mộ tuyết hạ viên môn,",紛紛暮雪下轅門，
Phong xế hồng kỳ đống bất phiên.,風掣紅旗凍不翻。
"Luân Đài đông môn tống quân khứ,",輪臺東門送君去，
Khứ thời tuyết mãn Thiên San lộ.,去時雪滿天山路；
"Sơn hồi lộ chuyển bất kiến quân,",山迴路轉不見君，
Tuyết thượng không lưu mã hành xứ.,雪上空留馬行處。
"Sào ty tu trường bất tu bạch,",繅絲須長不須白，
Việt la thục cẩm kim túc xích.,越羅蜀錦金粟尺。
"Tượng sàng ngọc thủ loạn ân hồng,",象床玉手亂殷紅，
Vạn thảo thiên hoa động ngưng bích.,萬草千花動凝碧。
"Dĩ bi tố chất tuỳ thì nhiễm,",已悲素質隨時染，
Liệt hạ minh ky sắc tương xạ.,裂下鳴機色相射。
"Mỹ nhân tế ý uý thiếp bình,",美人細意熨帖平，
Tài phùng diệt tận châm tuyến tích.,裁縫滅盡針線蹟。
"Xuân thiên y trước vị quân vũ,",春天衣著為君舞，
Giáp điệp phi lai hoàng ly ngữ.,蛺蝶飛來黃鸝語。
"Lạc nhứ du ty diệc hữu tình,",落絮遊絲亦有情，
Tuỳ phong chiếu nhật nghi khinh cử.,隨風照日宜輕舉。
"Hương hãn khinh trần ô nhan sắc,",香汗輕塵污顏色，
Khai tân hợp cố trí hà hử.,開新合故置何許。
"Quân bất kiến tài sĩ cấp dẫn nan,",君不見才士汲引難，
Khủng cụ khí quyên nhẫn ky lữ.,恐戄棄捐忍羈旅。
"Ức niên thập ngũ tâm thượng hài,",憶年十五心尚孩，
Kiện như hoàng độc tẩu phục lai.,健如黃犢走復來。
"Đình tiền bát nguyệt lê tảo thục,",庭前八月梨棗熟，
Nhất nhật thượng thụ năng thiên hồi.,一日上樹能千回。
"Tức kim thúc hốt dĩ ngũ thập,",即今倏忽已五十，
"Toạ ngoạ chỉ đa, thiểu hành lập.",坐臥只多少行立。
"Cưỡng tương tiếu ngữ cung chủ nhân,",強將笑語供主人，
Bi kiến sinh nhai bách ưu tập.,悲見生涯百憂集。
"Nhập môn y cựu tứ bích không,",入門依舊四壁空，
Lão thê đổ ngã nhan sắc đồng.,老妻睹我顏色同。
"Si nhi bất tri phụ tử lễ,",痴兒不知父子禮，
Khiếu nộ sách phạn đề môn đông.,叫怒索飯啼門東。
"Viễn bang mộ hoá lai tuần tuyên,",遠邦慕化來旬宣，
Xuân ôn áng áng huân đại diên.,春溫盎盎薰玳筵。
"Thánh triều thiên tử chí minh triết,",聖朝天子至明哲，
Cổ quăng phụ bật câu lương hiền.,股肱輔弼俱良賢。
"Khoan hồng bác đại đẳng thiên địa,",寬洪博大等天地，
Bao hoang nạp ô lâm nguyên nguyên.,包荒納汙臨元元。
"Vi sinh hà hạnh phùng thịnh thế,",微生何幸逢盛世，
Khoản thành thuật chức lai triều thiên.,款誠述職來朝天。
"Doanh doanh kim tôn mộc ân ác,",盈盈金鐏沐恩渥，
Huân đào hàm vịnh tuỳ phồn huyền.,薰陶涵泳隨繁絃。
"Thai quang chỉ xích phụng đức ý,",台光咫尺奉德意，
Mãn đường thù tạc tác chu tuyền.,滿堂酬酢作周旋。
"Hồng quân nhất khí chuyển thiên địa,",洪鈞一氣轉天地，
Bát phương tứ hải tịnh đào chiên.,八方四海並陶甄。
"Khởi duy, ngã bối thụ kỳ tứ,",豈惟我輩受其賜，
Hà hoang lạc nghiệp trường miên miên.,遐荒樂業長綿綿。
"Chung Nam tàn nguyệt quải thành đầu,",終南殘月掛城頭，
Hoa lạc kỳ đình thuỷ loạn lưu.,花落旗亭水亂流。
"Bất dụng phong tiền “Chiết dương liễu”,",不用風前折楊柳，
Tỳ bà đàn xuất Bá Lăng thu.,琵琶彈出灞陵秋。
"Thụ lý Hoàng Hà nhiễu tái trường,",樹裡黃河繞塞長，
Biên phong xuy giốc thuỷ mang mang.,邊風吹角水茫茫。
"Quan Tây lão tướng đầu như tuyết,",關西老將頭如雪，
Tuý ỷ cung đao thuyết chiến trường.,醉倚弓刀說戰場。
"Lãnh lạc đông phong vạn liễu ty,",冷落東風萬柳絲，
Tiêu Hồn kiều thượng lập đa thì.,銷魂橋上立多時。
"Tửu ngân lang tạ xuân sam thấp,",酒痕狼藉春衫濕，
Hưu xướng Hà Kham tuyệt diệu từ.,休唱何戡絕妙詞。
"Phóng quan Bạng cáp chi phù sa,",放觀蚌蛤之浮沙，
Nhất đới triền khiên đáo hải ba.,一帶纏牽到海波。
"Bắc tự Ông Phùng chi giang thuỷ,",北自翁馮之江水，
Nam liên Mộ Dạ chi nham a.,南聯暮夜之岩阿。
"Tằng tằng loa xác thành đôi điệp,",層層螺殼成堆疊，
Niên đại bất tri dĩ kỷ hà.,年代不知已幾何。
Y!,噫！
"Mang mang vũ trụ vô chung cùng,",茫茫宇宙無終窮，
Miểu miểu càn khôn đa biến thái.,渺渺乾坤多變態。
"Như kim hải ký biến vi sa,",如今海既變為沙，
An tri sa bất biến vi hải.,安知沙不變為海。
"Tang thương thế cục hồn như tư,",桑滄世局渾如斯，
Duy hữu chính khí trường bất cải.,惟有正氣長不改。
"Lương uyển thành tây nhị thập lý,",梁苑城西二十里，
Nhất cừ xuân thuỷ liễu thiên điều.,一渠春水柳千條。
"Nhược vi thử lộ kim trùng quá,",若為此路今重過，
Thập ngũ niên tiền cựu bản kiều.,十五年前舊板橋。
"Tằng cộng ngọc nhan kiều thượng biệt,",曾共玉顏橋上別，
Bất tri tiêu tức đáo kim triêu.,不知消息到今朝。
"Tiêm vân tứ quyển thiên vô hà,",纖雲四卷天無河，
Thanh phong xuy không nguyệt thư ba.,清風吹空月舒波。
"Sa bình thuỷ tức thanh ảnh tuyệt,",沙平水息聲影絕，
Nhất bôi tương thuộc quân đương ca.,一杯相屬君當歌。
"Quân ca thanh toan từ thả khổ,",君歌聲酸辭且苦，
Bất năng thính chung lệ như vũ.,不能聽終淚如雨。
"Động Đình liên thiên, Cửu Nghi cao,",洞庭連天九疑高，
Giao long xuất một tinh ngô hào.,蛟龍出沒猩鼯號。
"Thập sinh cửu tử đáo quan sở,",十生九死到官所，
U cư mặc mặc như tàng đào.,幽居默默如藏逃。
"Hạ sàng uý xà thực uý dược,",下床畏蛇食畏藥，
Hải khí thấp chập huân tinh tao.,海氣濕蟄熏腥臊。
"Tạc giả châu tiền chuý đại cổ,",昨者州前捶大鼓，
Tự hoàng kế thánh đăng Quỳ Cao.,嗣皇繼聖登夔皋。
"Xá thư nhất nhật hành vạn lý,",赦書一日行萬里，
Tội tòng đại tích giai trừ tử.,罪從大辟皆除死。
"Thiên giả truy hồi lưu giả hoàn,",遷者追回流者還，
Địch hà đãng cấu thanh triêu ban.,滌瑕蕩垢清朝班。
"Châu gia thân danh sử gia ức,",州家申名使家抑，
Khảm kha chỉ đắc di Kinh Man.,坎軻只得移荊蠻。
"Phán ty ty quan bất kham thuyết,",判司卑官不堪說，
Vị miễn chuý sở trần ai gian.,未免捶楚塵埃間。
"Đồng thì bối lưu đa thượng đạo,",同時輩流多上道，
Thiên lộ u hiểm nan truy phan.,天路幽險難追攀。
"Quân ca thả hưu thính ngã ca,",君歌且休聽我歌，
Ngã ca kim dữ quân thù khoa.,我歌今與君殊科。
"Nhất niên minh nguyệt kim tiêu đa,",一年明月今宵多，
Nhân sinh do mệnh phi do tha.,人生由命非由他。
Hữu tửu bất ẩm nại minh hà.,有酒不飲奈明何。
"Vũ sư thế khấp Bằng di nộ,",羽師涕泣憑夷怒，
Ngũ chỉ sơn tiền thủy bạo chú.,五指山前水暴注。
"Bạch ba chung nhật tẩu xà long,",白波終日走蛇龍，
Thanh sơn lưỡng ngạn giai sài hổ.,青山兩岸皆豺虎。
"Chu tiếp phân phân đồng nhất lưu,",舟楫紛紛同一流，
Há than nhân hỉ thướng than sầu.,下灘人喜上灘愁。
"Bách trượng trường thằng vãn bất tiến,",百丈長繩挽不進，
Chu trung niên thiếu giai bạch đầu.,舟中年少皆白頭。
"Mục Vương bát tuấn thiên mã câu,",穆王八駿天馬駒，
Hậu nhân ái chi tả vi đồ.,後人愛之寫為圖。
"Bối như long hề cảnh như tượng,",背如龍兮頸如象，
Cốt tủng cân cao chỉ nhục tráng.,骨聳筋高脂肉壯。
"Nhật hành vạn lý tật như phi,",日行萬里疾如飛，
Mục Vương độc thừa hà sở chi?,穆王獨乘何所之？
"Tứ hoang bát cực tháp dục biến,",四荒八極蹋欲遍，
Tam thập nhị đề vô yết thì.,三十二蹄無歇時。
"Thuộc xa trục chiết sấn bất cập,",屬車軸折趁不及，
Hoàng ốc thảo sinh khí nhược di.,黃屋草生棄若遺。
"Dao Trì tây phó Vương Mẫu yến,",瑤池西赴王母宴，
Thất miếu kinh niên bất thân tiến.,七廟經年不親薦。
"Bích Đài nam dữ thịnh cơ du,",壁臺南與盛姬遊，
Minh đường bất phục triều chư hầu.,明堂不復朝諸侯。
"Bạch vân hoàng trúc ca thanh động,",白雲黃竹歌聲動，
Nhất nhân hoang lạc vạn nhân sầu.,一人荒樂萬人愁。
"Chu tòng Hậu Tắc chí Văn, Vũ,",周從后稷至文武，
Tích đức luỹ công thế cần khổ.,積德累功世勤苦。
"Khởi tri tài cập tứ đại tôn,",豈知纔及四代孫，
Tâm khinh vương nghiệp như hôi thổ.,心輕王業如灰土。
"Do lai vưu vật bất tại đại,",由來尤物不在大，
Năng đãng quân tâm tắc vi hại.,能蕩君心則為害。
"Văn đế khước chi bất khẳng thừa,",文帝卻之不肯乘，
Thiên lý mã khứ Hán đạo hưng.,千里馬去漢道興。
"Mục Vương đắc chi bất vi giới,",穆王得之不為戒，
Bát tuấn câu lai chu thất hoại.,八駿駒來周室壞。
"Chí kim thử vật thượng xưng trân,",至今此物尚稱珍，
"Bất tri phòng tinh chi tinh hạ vi quái,",不知房星之精下為怪，
Bát tuấn đồ quân mạc ái.,八駿圖君莫愛。
"Thanh thiên hữu nguyệt lai kỷ thì,",青天有月來幾時，
Ngã kim đình bôi nhất vấn chi!,我今停杯一問之。
"Nhân phan minh nguyệt bất khả đắc,",人攀明月不可得，
Nguyệt hành khước dữ nhân tương tuỳ.,月行卻與人相隨。
"Kiểu như phi kính lâm đan khuyết,",皎如飛鏡臨丹闕，
Lục yên diệt tận thanh huy phát,綠煙滅盡清輝發。
"Đãn kiến tiêu tòng hải thượng lai,",但見宵從海上來，
Ninh tri hiểu hướng vân gian một.,寧知曉向雲間沒。
"Bạch thố đảo dược thu phục xuân,",白兔搗藥秋復春，
Thường nga cô thê dữ thuỳ lân.,嫦娥孤棲與誰鄰。
"Kim nhân bất kiến cổ thì nguyệt,",今人不見古時月，
Kim nguyệt tằng kinh chiếu cổ nhân.,今月曾經照古人。
"Cổ nhân kim nhân nhược lưu thuỷ,",古人今人若流水，
Cộng khan minh nguyệt giai như thử.,共看明月皆如此。
"Duy nguyện đương ca đối tửu thì,",唯願當歌對酒時，
Nguyệt quang thường chiếu kim tôn lý.,月光常照金樽裡。
"Lân giác phượng chuỷ thế mạc thức,",麟角鳳觜世莫識，
Tiên giao tục huyền kỳ tự kiến.,煎膠續弦奇自見。
"Thượng khan Vương sinh bão thử hoài,",尚看王生抱此懷，
Tại ư Phủ dã hà do tiện.,在於甫也何由羨。
"Thả ngộ Vương sinh uỷ trù tích,",且遇王生慰疇昔，
Tố tri tiện tử cam bần tiện.,素知賤子甘貧賤。
Khốc kiến đống nỗi bất túc sỉ.,酷見凍餒不足恥，
Đa bệnh trầm niên khổ vô kiện.,多病沈年苦無健。
"Vương sinh quái ngã nhan sắc ác,",王生怪我顏色惡，
Đáp vân phục chẩm gian nan biến.,答雲伏枕艱難遍。
"Ngược lệ tam thu thục khả nhẫn,",瘧癘三秋孰可忍，
Hàn nhiệt bách nhật tương giao chiến.,寒熱百日相交戰。
"Đầu bạch nhãn ám toạ hữu đê,",頭白眼暗坐有胝，
Nhục hoàng bì trứu mệnh như tuyến.,肉黃皮皺命如線。
"Duy sinh ai ngã vị bình phục,",惟生哀我未平復，
Vị ngã lực trí mĩ hào thiện.,為我力致美肴膳。
"Khiển nhân hướng thị xa hương canh,",遣人向市賒香粳，
Hoán phụ xuất phòng thân tự soạn.,喚婦出房親自饌。
"Trường An đông thư toan thả lục,",長安冬菹酸且綠，
Kim thành thổ tô tĩnh như luyện.,金城土酥靜如練。
"Kiêm cầu phú hào thả cát tiên,",兼求富豪且割鮮，
Mật cô đấu tửu hài chung yến.,密沽鬥酒諧終宴。
"Cố nhân tình nghĩa vãn thuỳ tự,",故人情義晚誰似，
Linh ngã thủ cước khinh dục triển.,令我手腳輕欲漩。
"Lão mã vi câu tín bất hư,",老馬為駒信不虛，
Đương thì đắc ý huống thâm quyến.,當時得意況深眷。
"Đãn sử tàn niên bão cật phạn,",但使殘年飽吃飯，
Chỉ nguyện vô sự thường tương kiến.,只願無事常相見。
"Bất kiến bí thư tâm nhược thất,",不見秘書心若失，
Cập kiến bí thư thất tâm tật.,及見秘書失心疾。
"An vi động chủ lý tín nhiên,",安為動主理信然，
