vi,ch
"Thiên giáng táng loạn,",天降喪亂，
Diệt ngã lập vương.,滅我立王。
"Giáng thử mâu tặc,",降此蟊賊，
Giá sắc tốt dương.,稼穡卒癢。
"Ai thông trung quốc,",哀恫中國，
Cụ chuế tốt hoang.,具贅卒荒；
"Mỹ hữu lữ lực,",靡有旅力，
Dĩ niệm khung thương.,以念穹蒼。
"Duy thử huệ quân,",維此惠君，
Dân nhân sở chiêm.,民人所瞻。
"Bỉnh tâm tuyên do,",秉心宣猶，
Khảo thận kỳ tương.,考慎其相。
"Duy bỉ bất thuận,",維彼不順，
Tự độc tỷ tang.,自独俾臧。
"Tự hữu phế trường,",自有肺腸，
Tỷ dân tốt cuồng.,俾民卒狂。
"Chiêm bỉ trung lâm,",瞻彼中林，
Sân sân kỳ lộc.,甡甡其鹿。
"Bằng hữu dĩ tiếm,",朋友已譖，
Bất tư dĩ cốc.,不胥以穀。
Nhân diệc hữu ngôn:,人亦有言：
Tiến thoái duy cốc.,進退維谷。
"Viên thái đường hĩ,",爰采唐矣，
Muội chi hương hĩ.,沬之鄉矣。
Vân thuỳ chi tư?,云誰之思？
Mỹ Mạnh Khương hĩ.,美孟姜矣。
"Kỳ ngã hồ Tang Chương,",期我乎桑中，
Yêu ngã hồ Thượng Cương.,要我乎上宮，
Tống ngã hồ Kỳ chi Thường hĩ.,送我乎淇之上矣。
"Viên thái hức hĩ,",爰采麥矣，
"Muội chi bắc hĩ,",沬之北矣。
Vân thuỳ chi tư?,云誰之思？
"Mỹ mạnh Dực hĩ,",美孟弋矣。
"Kỳ ngã hồ Tang Trung,",期我乎桑中，
"Yên ngã hồ Thượng Cung,",要我乎上宮，
Tống ngã hồ Kỳ chi Thượng hĩ.,送我乎淇之上矣。
"Viên thái phong hĩ,",爰采葑矣，
Muội chi đông hĩ.,沬之東矣。
Vân thuỳ chi tư?,云誰之思，
Mỹ mạnh Dung hĩ.,美孟庸矣。
"Kỳ ngã hồ Tang Trung,",期我乎桑中，
"Yêu ngã hồ Thượng Cung,",要我乎上宮，
Tống ngã hồ Kỳ chi Thượng hĩ.,送我乎淇之上矣。
"Tất suất tại đường,",蟋蟀在堂，
Tuế duật kỳ mộ.,歲聿其莫。
"Kim ngã bất lạc,",今我不樂，
Nhật nguyệt kỳ trứ.,日月其除。
"Vô dĩ thái khang,",無已大康，
Chức tư kỳ cứ.,職思其居。
"Hảo lạc vô hoang,",好樂無荒，
Lương sĩ cú cú.,良士瞿瞿。
"Tất suất tại đường,",蟋蟀在堂，
Tuế duật kỳ thệ.,歲聿其逝。
"Kim ngã bất lạc,",今我不樂，
Nhật nguyệt kỳ lệ.,日月其邁。
"Vô dĩ thái khang,",無已大康，
Chức tư kỳ ngoại.,職思其外。
"Hảo lạc vô hoang,",好樂無荒，
Lương sĩ quệ quệ.,良士蹶蹶。
"Tất suất tại đường,",蟋蟀在堂，
Dịch xa kỳ hưu.,役車其休。
"Kim ngã bất lạc,",今我不樂，
Nhật nguyệt kỳ đầu.,日月其慆。
"Vô dĩ thái khang,",無已大康，
Chức tư kỳ ưu.,職思其憂。
"Háo lạc vô hoang,",好樂無荒，
Lương sĩ hưu hưu.,良士休休。
"Tệ cẩu tại lương,",敝笱在梁，
Kỳ ngư phòng quân.,其魚魴鰥。
"Tề tử quy chỉ,",齊子歸止，
Kỳ tụng như vân.,其從如云。
"Tệ cẩu tại lương,",敝笱在梁，
Kỳ thư phòng tự.,其魚魴鱮。
"Tề tử quy chỉ,",齊子歸止，
Kỳ tụng như vũ.,其從如雨。
"Tệ cẩu tại lương,",敝笱在梁，
Kỳ ngư duỷ duỷ.,其魚唯唯。
"Tề tử quy chỉ,",齊子歸止，
Kỳ tụng như thuỷ.,其從如水。
"Thác hề, thác hề!",萚兮、萚兮，
Phong kỳ xuy nhữ.,風其吹女。
"Thúc hề, Bá hề!",叔兮、伯兮，
Xướng dư huệ (hoạ) nhữ.,倡予和女。
"Thác hề, thác hề!",萚兮、萚兮，
Phong kỳ phiêu nhữ.,風其漂女。
"Thúc hề, Bá hề!",叔兮、伯兮，
Xướng dư yêu nhữ.,倡予要女。
"Thạc nhân kỳ kỳ,",碩人其頎，
"Ý cẩm kỉnh y,",衣錦褧衣。
"Tề hầu chi tử,",齊侯之子，
"Vệ hầu chi thê,",衛侯之妻，
Đông cung chi muội.,東宮之妹。
"Hình hầu chi di,",邢侯之姨，
Đàm công duy tư.,譚公維私。
"Thủ như nhu đề,",手如柔荑，
"Phu như ngưng chi,",膚如凝脂。
"Lãnh như tù tề,",領如蝤蠐，
"Xỉ như hồ tê,",齒如瓠犀。
Tần thủ nga my.,螓首蛾眉，
Xảo tiếu thiến hề!,巧笑倩兮，
Mỹ mục phiến hề!,美目盼兮。
"Thạc nhân ngao ngao,",碩人敖敖，
Thuế vu nông giao.,說于農郊。
"Tứ mẫu hữu cao,",四牡有驕，
Chu phần tiêu tiêu.,朱幩鑣鑣。
"Địch phất dĩ trào,",翟茀以朝，
"Đại phu túc thoái,",大夫夙退，
Vô sử quân lao.,無使君勞。
"Hà thuỷ dương dương,",河水洋洋，
Bắc lưu hiệt hiệt.,北流活活。
"Thi cô huyết huyết,",施罛濊濊，
Triên vĩ phiết phiết.,鳣鮪發發。
"Gia thảm kiết kiết,",葭菼揭揭，
"Thứ khương nghiệt nghiệt,",庶姜孽孽，
Thứ sĩ hữu khiết.,庶士有朅。
"Thạc thử, thạc thử!",碩鼠、碩鼠，
Vô thực ngã thử.,無食我黍！
"Tam tuế quán nhữ,",三歲貫女，
Mạc ngã khẳng cố.,莫我肯顧。
"Thệ tương khứ nhữ,",逝將去女，
Thích bỉ lạc thổ.,適彼樂土。
"Lạc thổ, lạc thổ!",樂土、樂土，
Viên đắc ngã sở.,爰得我所。
"Thạc thử, thạc thử!",碩鼠、碩鼠，
Vô thực ngã trực.,無食我麥！
"Tam tuế quán nhữ,",三歲貫女，
Mạc ngã khẳng đức.,莫我肯德。
"Thệ tương khứ nhữ,",逝將去女，
Thích bỉ lạc vực.,適彼樂國。
"Lạc vực, lạc vực,",樂國、樂國，
Viên đắc ngã trực.,爰得我直。
"Thạc thử, thạc thử!",碩鼠、碩鼠，
Vô thực ngã mao.,無食我苗！
"Tam tuế quán nhữ,",三歲貫女，
Mạc ngã khẳng lao.,莫我肯勞。
"Thệ tương khứ nhữ,",逝將去女，
Thích bỉ lạc giao.,適彼樂郊。
"Lạc giao, lạc giao,",樂郊、樂郊，
Thuỳ chi vĩnh hào?,誰之永號。
Bỉ thái yết hề.,彼采葛兮，
"Nhất nhật bất kiến,",一日不見，
Như tam nguyệt hề.,如三月兮！
Bỉ thái sưu hề.,彼采蕭兮，
"Nhất nhật bất kiến,",一日不見，
Như tam thu hề!,如三秋兮！
"Bỉ thái ngải hề,",彼采艾兮，
"Nhất nhật bất kiến,",一日不見，
Như tam toái hề.,如三歲兮！
"Bạc ngôn thái khỉ,",薄言采芑，
Vu bỉ tân điền.,於彼新田，
"Vu thử tri mẫu,",呈此菑畝。
Phương Trúc lỵ chỉ.,方叔蒞止，
"Kỳ xa tam thiên,",其車三千。
Sư can chi thí.,師幹之試，
"Phương Thúc suất chỉ,",方叔率止，
Thừa kỳ tứ kỳ.,乘其四騏，
"Tứ kỳ dực dực,",四騏翼翼。
Lộ xa hữu hất.,路車有奭，
"Điệm ngất ngư phục,",簟茀魚服，
Câu ưng điều cách.,鉤膺鞗革。
"Bạc ngôn thái khỉ,",薄言采芑，
Vu bỉ tân điền.,於彼新田，
"Vu thử trung hương,",於此中鄉。
Phương Trúc lỵ chỉ.,方叔蒞止，
"Kỳ xa tam thiên,",其車三千，
Kỳ triệu ương ương.,旂旐央央。
"Phương Thúc suất chỉ,",方叔率止，
Ước chỉ thác hành.,約軧錯衡，
"Bát loan thương thương,",八鸞玱玱。
Phục kỳ mệnh phục.,服其命服，
"Chu phất tư hoàng,",朱芾斯皇，
Hữu thương thông hành.,有玱蔥珩。
"Duật bỉ phi chuẩn,",鴥彼飛隼，
Kỳ phi lệ thiên.,其飛戾天，
"Diệc tập viên chỉ,",亦集爰止。
Phương Thúc ly chỉ.,方叔蒞止，
"Kỳ xa tam thiên,",其車三千，
Sư can chi thí.,師幹之試。
"Phương Thúc suất chỉ,",方叔率止，
Chinh nhân phạt cổ.,鉦人伐鼓，
"Trần sư cúc lữ,",陳師鞠旅。
Hiển doãn Phương Thúc.,顯允方叔，
"Phạt cổ uyên uyên,",伐鼓淵淵，
Chấn lữ điền điền.,振旅闐闐。
"Xuẩn nhĩ Man Kinh,",蠢爾蠻荆，
Đại bang vi thù.,大邦爲讎。
"Phương Thúc nguyên lão,",方叔元老，
Khắc tráng kỳ du.,克壯其猶。
"Phương Thúc suất chỉ,",方叔率止，
Chấp tấn hoạch xú.,執訊穫醜。
"Nhung xa than than,",戎車嘽嘽，
Than than thôi thôi.,嘽嘽焞焞，
"Như đình như lôi,",如霆如雷。
Hiển doãn Phương Thúc.,顯允方叔，
"Chinh phạt Nghiễm doãn,",征伐玁狁，
Man Kinh lai uy.,蠻荆來威。
"Thái linh, thái linh,",采苓采苓，
Thủ Dương chi đân.,首陽之巔。
"Nhân chi vi nghiên,",人之為言，
Cẩu diệc vô tấn.,茍亦無信。
"Xả chiên xả chiên,",舍旃舍旃，
Cẩu diệc vô nhiên.,茍亦無然。
"Nhân chi vi nghiên,",人之為言，
Hồ đắc yên?,胡得焉！
"Thái khổ, thái khổ,",采苦采苦，
Thủ Dương chi hộ.,首陽之下。
"Nhân chi vi nghiên,",人之為言，
Cẩu diệc vô dữ.,茍亦無與。
"Xả chiên xả chiên,",舍旃舍旃。
Cẩu diệc vô nhiên.,茍亦無然。
"Nhân chi vi nghiên,",人之為言，
Hồ đắc yên?,胡得焉！
"Thái phong thái phong,",采葑采葑，
Thủ Dương chi đông.,首陽之東。
"Nhân chi vi ngôn,",人之為言，
Cẩu diệc vô thung.,茍亦無從。
"Xả chiên xả chiên,",舍旃舍旃，
Cẩu diệc vô nhiên.,茍亦無然。
"Nhân chi vi ngôn,",人之為言，
Hồ đắc yên!,胡得焉！
"Vu dĩ thái phiền,",于以采蘩、
Vu chiểu vu chỉ.,于沼于沚。
"Vu dĩ dụng chi,",于以用之、
Công hầu chi thị.,公侯之事。
"Vu dĩ thái phiền,",于以采蘩、
Vu giản chi trung.,于澗之中。
"Vu dĩ dụng chi,",于以用之、
Công hầu chi cung.,公侯之宮。
"Bị chi đồng đồng,",被之僮僮、
Túc dạ tại công.,夙夜在公。
"Bị chi kỳ kỳ,",被之祁祁、
Bạc ngôn tuyền quy.,薄言還歸。
"Vu dĩ thái tần,",于以采蘋？
Nam giản chi tân.,南澗之濱。
"Vu dĩ thái tảo,",于以采藻？
Vu bỉ hành lão.,于彼行潦。
"Vu dĩ thình chi,",于以盛之？
Duy khuông cập cử.,維筐及筥。
"Vu dĩ tương chi,",于以湘之？
Duy kỹ cập phủ.,維锜及釜。
"Vu dĩ điện chi,",于以奠之？
Tông thất dũ hộ.,宗室牖下。
Thuỳ kỳ thi chi?,誰其尸之？
Hữu trai quý nữ.,有齊季女。
"Thúc vu điền,",叔于田，
Thừa thặng mỗ.,乘乘馬。
Chấp bí như tổ.,執轡如組，
Lưỡng sam như vũ.,兩驂如舞。
"Thúc tại tổ,",叔在藪，
Hoả liệt cụ cử.,火烈具舉。
"Đản tích bạo hổ,",襢裼暴虎，
Hiến vu công sở.,獻于公所。
"Thương Thúc vô nổ,",將叔無狃，
Giới kỳ thương nhữ.,戒其傷女。
"Thúc vu điền,",叔于田，
Thừa thặng hoàng.,乘乘黃。
Lưỡng phục thượng tương.,兩服上襄，
Lưỡng sam nhạn hàng.,兩驂雁行。
"Thúc tại tẩu,",叔在藪，
Hoả liệt cụ dương.,火烈具揚。
"Thúc thiện xạ ký,",叔善射忌，
Hựu lương ngự ký.,又良御忌。
"Ức khánh khống ký,",抑磬控忌，
Ức túng tống ký.,抑縱送忌。
"Thúc vu điền,",叔于田，
Thừa thặng bẩu.,乘乘鴇。
"Lưỡng phục tề thủ,",兩服齊首，
Lưỡng sam như thủ.,兩驂如手。
"Thúc tại tẩu,",叔在藪，
Hoả liệt cụ phụ.,火烈具阜。
"Thúc mã hoãn ký,",叔馬慢忌，
Thúc phát hãn ký.,叔發罕忌。
"Ức thích băng ký,",抑釋掤忌，
Ức sướng cung ký.,抑鬯弓忌。
"Thái vi, thái vi,",采薇采薇，
Vi diệc tác chỉ.,薇亦作止。
"Viết quy, viết quy,",曰歸曰歸，
Tuế diệc mộ chỉ.,歲亦莫止。
"Mỹ thất mỹ gia,",靡室靡家，
Nghiễm doãn chi cố.,玁狁之故；
"Bất hoàng khải cư,",不遑啟居，
Nghiễm doãn chi cố.,玁狁之故。
"Thái vi, thái vi,",采薇采薇，
Vi diệc nhu chỉ.,薇亦柔止。
"Viết quy, viết quy,",曰歸曰歸，
Tâm diệc ưu chỉ.,心亦憂止。
"Ư tâm liệt liệt,",憂心烈烈，
Tái cơ tái khát.,載饑載渴。
"Ngã thú vị định,",我戍未定，
Mỹ sử quy sính.,靡使歸聘。
"Thái vi, thái vi,",采薇采薇，
Vi diệc cương chỉ.,薇亦剛止。
"Viết quy, viết quy,",曰歸曰歸，
Tuế diệc dương chỉ.,歲亦陽止。
"Vương sự mỹ cổ,",王事靡盬，
Bất khoảng khải xử.,不遑啟處。
"Ưu tâm khổng cứu,",憂心孔疚，
Ngã hành bất lai.,我行不來。
Bỉ nhĩ duy hà?,彼爾維何？
Duy thường chi hoà.,維常之華。
Bỉ lộ tư hà?,彼路斯何？
Quân tử chi xa.,君子之車。
"Nhung xa ký giá,",戎車既駕，
Tứ mẫu nghiệp nghiệp.,四牡業業。
Khỉ cảm định cư?,豈敢定居，
Nhất nguyệt tam hiệp.,一月三捷。
"Giá bỉ tứ mẫu,",駕彼四牡，
Tứ mẫu quỳ quỳ.,四牡騤騤。
"Quân tử sở y,",君子所依，
Tiểu nhân sở phì.,小人所腓。
"Tứ mẫu dực dực,",四牡翼翼，
Tượng mễ ngư phục.,象弭魚服。
Khỉ bất nhật cức (giới)?,豈不日戒？
Nghiễm doãn khổng cức.,玁狁孔棘。
"Tích ngã vãng hỹ,",昔我往矣，
Dương liễu y y.,楊柳依依。
"Kim ngã lai tư,",今我來思，
Vũ tuyết phi phi.,雨雪霏霏。
"Hành đạo trì trì,",行道遲遲，
Tái khát tái cơ.,載渴載饑。
"Ngã tâm thương bi,",我心傷悲，
Mạc tri ngã ai.,莫知我哀！
Ta ta thần công!,嗟嗟臣工，
Kính nhĩ tại công.,敬爾在公。
"Vương ly nhĩ thành,",王釐爾成，
Lai tư lai nhự.,來咨來茹。
"Ta ta bảo giới,",嗟嗟保介，
Duy mộ chi xuân.,維莫之春，
Diệc hựu hà cầu?,亦又何求？
Như hà tân dư?,如何新畬？
"Ô hoàng lai mâu,",於皇來牟，
Tương thụ quyết minh.,將受厥明。
"Minh chiêu thượng đế,",明昭上帝，
Hất dụng khang niên.,迄用康年。
"Mệnh ngã chúng nhân,",命我衆人，
Trĩ nãi tiền bác.,庤乃錢鎛。
Yểm quan trất ngải.,奄觀銍艾。
"Ô mục thanh miếu,",於穆清廟，
Túc ung hiển tướng.,肅雝顯相。
"Tể tể đa sĩ,",濟濟多士，
Bỉnh văn chi đức.,秉文之德。
"Đối việt tại thiên,",對越在天，
Tuấn bôn tẩu tại miếu.,駿奔走在廟。
"Bất hiển bất thừa,",不顯不承，
Vô dịch ư nhân tư.,無射於人斯。
Thanh nhân tại Phang.,清人在彭，
Tứ giới bương bương.,駟介旁旁。
"Nhị mâu trùng ương,",二矛重英，
Hà thượng hồ ngao tường.,河上乎翱翔。
"Thanh nhân tại Tiêu,",清人在消，
"Tứ giới tiêu tiêu,",駟介麃麃。
"Nhị mâu trùng kiều,",二矛重喬，
Hà thượng hồ tiêu diêu.,河上乎逍遙。
"Thanh nhân tại Trụ,",清人在軸，
Tứ giới đầu đầu.,駟介陶陶。
Tả tuyền hữu sứu.,左旋右抽，
Trung quân tác hẩu.,中軍作好。
"Duật bỉ thần phâm,",鴥彼晨風，
Uất bỉ bắc lâm.,郁彼北林。
"Vị kiến quân tử,",未見君子，
Ưu tâm khâm khâm.,憂心欽欽。
Như hà? Như hà?,如何？如何？
Vong ngã thực đa?,忘我實多。
Sơn hữu bao lạc.,山有苞櫟，
Thấp hữu lục bác.,隰有六駮。
"Vị kiến quân tử,",未見君子，
Ưu tâm mỹ lạc.,憂心靡樂。
Như hà? Như hà?,如何？如何？
Vong ngã thực đa?,忘我實多。
"Sơn hữu bao đệ,",山有苞棣，
Thấp hữu thụ toại.,隰有樹檖。
"Vị kiến quân tử,",未見君子，
Ưu tâm như tuý.,憂心如醉。
Như hà? Như hà?,如何？如何？
Vong ngã thực đa?,忘我實多。
"Yêu yêu thảo trùng,",喓喓草蟲、
Địch địch phụ chung.,趯趯阜螽。
"Vị kiến quân tử,",未見君子、
Ưu tâm sung sung.,憂心忡忡。
"Diệc ký kiến chỉ,",亦既見止、
"Diệc ký cấu chỉ,",亦既覯止、
Ngã tâm tắc hồng.,我心則降。
"Trắc bỉ Nam sơn,",陟彼南山、
Ngôn thái kỳ quyết.,言采其蕨。
"Vị kiến quân tử,",未見君子、
Ưu tâm chuyết chuyết.,憂心惙惙。
"Diệc ký kiến chỉ,",亦既見止、
"Diệc ký cấu chỉ,",亦既覯止、
Ngã tâm tắc duyệt.,我心則說。
"Trắc bỉ Nam sơn,",陟彼南山、
Ngôn thái kỳ vi.,言采其薇。
"Vị kiến quân tử,",未見君子、
Ngã tâm thương bi.,我心傷悲。
"Diệc ký kiến chỉ,",亦既見止、
"Diệc ký cấu chỉ,",亦既覯止、
Ngã tâm tắc di.,我心則夷。
"Thấp hữu trường sở,",隰有萇楚，
A na kỳ chi.,猗儺其枝。
"Yêu chi ốc ốc,",夭之沃沃，
Lạc tử chi vô tri.,樂子之無知。
"Thấp hữu trường sở,",隰有萇楚，
A na kỳ hoa.,猗儺其華。
"Yêu chi ốc ốc,",夭之沃沃，
Lạc tử chi vô gia.,樂子之無家。
"Thấp hữu trường sở,",隰有萇楚，
A na kỳ thật.,猗儺其實。
"Yêu chi ốc ốc,",夭之沃沃，
Lạc tử chi vô thất.,樂子之無室。
Thập mẫu chi kiên hề!,十畝之間兮，
Tang giả hiền hiền hề!,桑者閑閑兮。
Hành dữ tử tuyền hề!,行，與子還兮。
Thập mẫu chi ngoại hề!,十畝之外兮，
Tang giả dị dị hề!,桑者泄泄兮。
Hành dữ tử thệ hề!,行，與子逝兮。
"Thấp tang hữu a,",隰桑有阿，
Kỳ diệp hữu na.,其葉有難。
"Ký kiến quân tử,",既見君子，
Kỳ lạc như hà?,其樂如何。
"Thấp tang hữu a,",隰桑有阿，
Kỳ diệp hữu ốc.,其葉有沃。
"Ký kiến quân tử,",既見君子，
Vân hà bất lạc?,云何不樂。
"Thấp tang hữu a,",隰桑有阿，
Kỳ diệp hữu u.,其葉有幽。
"Ký kiến quân tử,",既見君子，
Đức âm khổng giao.,德音孔膠。
"Tâm hồ ái hĩ,",心乎愛矣，
Hà bất vị hĩ?,遐不謂矣？
"Trung tâm tàng chi,",中心藏之，
Hà nhật vong chi?,何日忘之！
"Thất nguyệt lưu Huỷ,",七月流火，
Cửu nguyệt thụ ý.,九月授衣。
"Nhất chi nhật tất phế,",一之日觱發，
Nhị chi nhật lật lệ.,二之日栗烈；
"Vô y vô hệ,",無衣無褐，
Hà dĩ tốt tuế?,何以卒歲？
"Tam chi nhật vu dĩ,",三之日于耜，
"Tứ chi nhật cử chỉ,",四之日舉趾。
"Đồng ngã phụ tỉ,",同我婦子，
"Diệp bỉ nam mỹ,",馌彼南畝，
Điền tuấn chí hỉ.,田畯至喜。
"Thất nguyệt lưu Huỷ,",七月流火，
Cửu nguyệt thụ ý.,九月授衣。
"Xuân nhật tái dương,",春日載陽，
Hữu minh thương cang.,有鳴倉庚。
"Nữ chấp ý khuông,",女執懿筐，
"Tuân bỉ vi hàng,",遵彼微行，
Viên cầu nhu tang.,爰求柔桑。
"Xuân nhật trì trì,",春日遲遲，
Thái phiền kỳ kỳ.,采蘩祁祁。
Nữ tâm thương bi:,女心傷悲：
Đãi cập công tử đồng quy.,殆及公子同歸？
"Thất nguyệt lưu Huỷ,",七月流火，
Bát nguyệt hoàn vĩ.,八月萑葦。
"Tàm nguyệt thiều tang,",蠶月條桑，
"Thủ bỉ phủ thương,",取彼斧斨，
Dĩ phạt viễn dương.,以伐遠揚，
"Y bỉ nữ tang,",猗彼女桑。
Thất nguyệt minh quyết.,七月鳴鵙，
"Bát nguyệt tái tích,",八月載績，
"Tái huyền tái hoàng,",載玄載黃，
"Ngã chu khổng dương,",我朱孔陽，
Vi công tử thường.,為公子裳。
"Tứ nguyệt tú yêu,",四月秀葽，
Ngũ nguyệt minh điêu.,五月鳴蜩。
"Bát nguyệt kỳ hoạch,",八月其獲，
Thập nguyệt vẫn thác.,十月隕萚。
"Nhất chi nhật vu hạc,",一之日于貉，
"Thủ bỉ hồ ly,",取彼狐貍，
Vi công tử kỳ.,為公子裘。
"Nhị chi nhật kỳ đồng,",二之日其同，
"Tại toản vũ công,",載纘武功，
"Ngôn tư kỳ tông,",言私其豵，
Hiến kiên vu công.,獻豜于公。
