vi,cn
"Tịch tĩnh dĩ xứ,",寂靜以處，
"Tuy lâm vu tư,",雖臨于茲，
Dư diệc mạc đổ.,余亦莫睹。
"Khiên yên la nhi vi bộ chướng,",搴煙蘿而為步障，
Liệt xương bồ nhi sâm hàng ngũ.,列菖蒲而森行伍。
"Cảnh liễu nhãn chi tham miên,",警柳眼之貪眠，
Thích liên tâm chi vị khổ.,釋蓮心之味苦。
"Tố nữ ước vu quế nham,",素女約于桂岩，
Mật phi nghinh lan chử.,宓妃迎蘭渚。
"Lộng Ngọc xuy sinh,",弄玉吹笙，
Hàn hoàng kích ngữ.,寒簧擊敔。
"Chinh Tung Nhạc chi phi,",征嵩嶽之妃，
Khởi Ly Sơn chi mụ.,啟驪山之姥。
"Quy trình Lạc phố chi linh,",龜呈洛浦之靈，
Thú tác Hàm trì chi vũ.,獸作咸池之舞。
"Tiềm Xích thuỷ hề long ngâm,",潛赤水兮龍吟，
Tập Châu lâm hề phụng giả chứ.,集珠林兮鳳者翥。
"Viên cách viên thành,",爰格爰誠，
Phỉ phủ phỉ cử.,匪簠匪莒。
"Phát nhận hồ Hà thành,",發軔乎霞誠，
Hoàn tinh hồ Huyền phố.,還旌乎玄圃。
"Ký hiển vi nhi nhược thông,",既顯微而若通，
Phúc nhân uân nhi thúc trở.,復氤氳而倏阻。
"Ly hợp hề yên vân,",離合兮煙雲，
Không mông hề vụ vũ.,空蒙兮霧雨。
"Trần mai liễm hề tinh cao,",塵霾斂兮星高，
Khê sơn lệ hề nguyệt ngọ.,溪山麗兮月午。
"Hà tâm ý chi phanh phanh,",何心意之怦怦，
Nhược ngụ mị chi hủ hủ?,若寤寐之栩栩？
"Dư nãi hy hư trướng ưởng,",余乃欷歔悵怏，
Khấp thế bàng hoàng.,泣涕徬徨。
"Nhân ngữ hề tịch lịch,",人語兮寂歷，
Thiên lại hề vân đương.,天籟兮篔簹。
"Điểu kinh tán nhi phi,",鳥驚散而飛，
Ngư xiệp điệp dĩ hưởng.,魚唼喋以響。
"Chí ai hề thị đảo,",志哀兮是禱，
Thành lễ hề kỳ tường.,成禮兮期祥。
Ô hô! Ai tai!,嗚呼！哀哉！
Thượng hưởng!,尚饗！
"Cơ triệt đông thiên, bá diễm hồng thiên. Văn, Võ chi lễ nhạc vị truỵ; Chu công chi miêu duệ do truyền. Vĩ Diên Lăng chi nhã thức, nhân vãng sứ nhi thỉnh quan. Hoảng dương dương nhi doanh nhĩ, tiếu tục điệu hề nan phan.",姬轍東遷，伯焰紅天。文武之禮樂未墜，周公之苗裔猶傳。偉延陵之雅識，因往使而請觀。恍洋洋而盈耳，笑俗調兮難攀。
"Tưởng kỳ, công đường thuý mật, quần quan túc ung. Nãi Trần nhạc khí, nãi mệnh nhạc công. Xuy sinh cổ sắt, kích thạch chàng chung. Giản Tam Hạ dĩ điệt tấu, hài ngũ âm nhi tương thông. Chính thanh phát hề liệu lượng, tán thanh hưởng hề xung dung. Đạo thái cổ trung hoà chi khí, tẩy suy thế thê uyển chi phong. Niệm di âm hề yểu yểu, cổ dư vận hề phùng phùng.",想其公堂邃密，群官肅雍。乃陳樂器，乃命樂工。吹笙鼓瑟，擊石撞鐘。簡三夏以迭奏，諧五音而相通。正聲發兮嘹喨，散聲響兮沖融。導太古中和之氣，洗衰世悽惋之風。念遺音兮杳杳，鼓餘韻兮渢渢。
"Thị dĩ: quan Tiêu thiều chi vũ, nhi khả tri Thuấn đức chi long. Văn Quan thư chi loạn, tắc tư Chu Nam chi hoá; thính Hoàn, Lại chi thuỷ, tắc niệm Mục dã chi công. Giai thẩm nhạc dĩ tri chính, hoài cổ đạo ư hồng mông. Hồi thị đương thời chi tang bộc, ích tăng thoá ách nhi bi đồng. Truy tiên vương hề cảnh cảnh; khái dục thệ hề yên tòng!",是以：觀蕭韶之舞，而可知舜德之隆。聞關雎之亂，則思周南之化；聽桓賚之始，則念牧野之功。皆審樂以知政，懷古道於鴻蒙。迴視當時之桑濮，益增唾啞而悲恫。追先王兮耿耿，慨欲逝兮焉從。
"Ta phù! Thế chí Xuân Thu, Đại Nhã vong hĩ. Bỉ liệt quốc chi danh khanh, cạnh bôn trì ư danh lợi. Bát Dật, Ung Triệt, ký manh tiếm thiết chi tâm; Thiều Hạ Hộ Võ, khởi nhập tục nhân chi nhĩ! Phân Trịnh Vệ chi thị đam, mộ nhã nhạc hề năng kỷ? Trác tự bát ư nhân quần, nãi độc văn ư Quí Tử.",嗟夫！世至春秋，大雅亡矣。彼列國之名卿，競奔馳於名利。八佾，雍徹，既萌僭竊之心；韶夏護武，豈入俗人之耳。紛鄭衛之是眈，慕雅樂兮能幾？卓自撥於人群，乃獨聞於季子。
"Thị tri: dĩ đức quan nhạc, duy hiền giả nhiên hậu năng chi; ngoại nhạc cầu đức, bỉ tục lưu yên năng thức thử! Liệu Quí Tử chi tâm, hận bất thân kiến ư đương niên; nhi Quí Tử chi thán, ích thâm hữu vọng ư lai thế.",是知：以德觀樂，唯賢者然後能之；外樂求德，彼俗流安能識此。料季子之心，恨不親見於當年；而季子之嘆，益深有望於來世。
"Phương kim: thời đăng thánh triết, vận thuộc hưu minh. Công thành trị định, chế tác tư hưng. Phóng dâm oa nhi tồn nhã nhạc, hài thứ doãn nhi cách bách linh. Phượng nghi thú vũ, mã phụ quy trình. Tuy phú tái chi thịnh đức, diệc cổ kim chi tịnh xưng.",方今：時登聖哲，運屬休明。功成治定，制作斯興。放淫哇而存雅樂，諧庶尹而格百靈。鳳儀獸舞，馬負歸呈。雖覆載之盛德，亦古今之並稱。
"Tiểu thần hà hạnh, hoạch thân đổ ư kim nhật, khởi đán như Quí Tử, đồ niệm kỳ di thanh dã tai!",小臣何幸，獲親睹於今日，豈但如季子，徒念其遺聲也哉！
"Quy khứ lai hề, điền viên tương vu, hồ bất quy!",歸去來兮，田園將蕪，胡不歸！
"Ký tự dĩ tâm vi hình dịch, hề trù trướng nhi độc bi?",既自以心為形役，奚惆悵而獨悲？
"Ngộ dĩ vãng chi bất gián, tri lai giả khả truy.",悟已往之不諫，知來者可追。
"Thực mê đồ kỳ vị viễn, giác kim thị nhi tạc phi.",實迷途其未遠，覺今是而昨非。
"Chu dao dao dĩ khinh dương, phong phiêu phiêu nhi xuy y.",舟遙遙以輕颺，風飄飄而吹衣。
"Vấn chinh phu dĩ tiền lộ, hận thần quang chi hy vi.",問征夫以前路，恨晨光之熹微。
"Nãi chiêm hành vũ, tái hân tái bôn.",乃瞻衡宇，載欣載奔。
"Đồng bộc hoan nghinh, trĩ tử hậu môn.",僮僕歡迎，稚子候門。
"Tam kính tựu hoang, tùng cúc do tồn.",三徑就荒，松菊猶存。
"Huề ấu nhập thất, hữu tửu doanh tôn.",攜幼入室，有酒盈樽。
"Dẫn hồ trường dĩ tự chước, miện đình kha dĩ di nhan.",引壺觴以自酌，眄庭柯以怡顏。
"Ỷ nam song dĩ ký ngạo, thẩm dung tất chi dị an.",倚南窗以寄傲，審容膝之易安。
"Viên nhật thiệp dĩ thành thú, môn tuy thiết nhi thường quan.",園日涉以成趣，門雖設而常關。
"Sách phù lão dĩ lưu khế, thời kiểu thủ nhi du quan.",策扶老以流憩，時矯首而遊觀。
"Vân vô tâm dĩ xuất tụ, điểu quyện phi nhi tri hoàn.",雲無心以出岫，鳥倦飛而知還。
"Cảnh ế ế dĩ tương nhập, phủ cô tùng nhi bàn hoàn.",景翳翳以將入，撫孤松而盤桓。
"Quy khứ lai hề, thỉnh tức giao dĩ tuyệt du.",歸去來兮，請息交以絕遊。
"Thế dữ ngã nhi tương vi, phục giá ngôn hề yên cầu?",世與我而相違，復駕言兮焉求？
"Duyệt thân thích chi tình thoại, lạc cầm thư dĩ tiêu ưu.",悅親戚之情話，樂琴書以消憂。
"Nông nhân cáo dư dĩ xuân cập, tương hữu sự ư tây trù.",農人告余以春及，將有事於西疇。
"Hoặc mệnh cân xa, hoặc trạo cô chu.",或命巾車，或棹孤舟。
"Ký yểu điệu dĩ tầm hác, diệc khi khu nhi kinh khâu.",既窈窕以尋壑，亦崎嶇而經丘。
"Mộc hân hân dĩ hướng vinh, tuyền quyên quyên nhi thuỷ lưu.",木欣欣以向榮，泉涓涓而始流。
"Tiện vạn vật chi đắc thời, cảm ngô sinh chi hành hưu.",羨萬物之得時，感吾生之行休。
Dĩ hĩ hồ!,已矣乎！
"Ngụ hình vũ nội phục kỷ thời, hạt bất uỷ tâm nhiệm khứ lưu?",寓形宇內復幾時，曷不委心任去留？
"Hồ vi hoàng hoàng, dục hà chi?",胡為遑遑，欲何之？
"Phú quý phi ngô nguyện, đế hương bất khả kỳ.",富貴非吾願，帝鄉不可期。
"Hoài lương thần dĩ cô vãng, hoặc thực trượng nhi vân tỷ.",懷良辰以孤往，或植杖而耘耔。
"Đăng đông cao dĩ thư khiếu, lâm thanh lưu nhi phú thi.",登東皋以舒嘯，臨清流而賦詩。
"Liêu thừa hoá dĩ quy tận, lạc phù thiên mệnh phục hề nghi?",聊乘化以歸盡，樂夫天命復奚疑!
"Cái Thi hữu lục nghĩa yên, kỳ nhị viết phú. Dương Hùng viết: “Thi nhân chi phú lệ dĩ tắc.” Ban Cố viết: “Phú giả, cổ thi chi lưu dã.” Tiên vương thái yên, dĩ quan thổ phong. Kiến “lục trúc y y”, tắc tri Vệ địa Kỳ Úc chi sản; kiến “tại kỳ bản ốc”, tắc tri Tần dã Tây Nhung chi trạch. Cố năng cư nhiên nhi biện bát phương. Nhiên Tương Như phú Thượng Lâm nhi dẫn “lô quất hạ thục”, Dương Hùng phú Cam Tuyền nhi trần “ngọc thụ thanh thông”, Ban Cố phú Tây Đô nhi thán dĩ xuất tỷ mục, Trương Hành phú Tây Kinh nhi thuật dĩ du Hải Nhược. Giả xưng trân quái, dĩ vi nhuận sắc, nhược tư chi loại, phỉ chỉ vu tư. Khảo chi quả mộc, tắc sinh phi kỳ nhưỡng; hiệu chi thần vật, tắc xuất phi kỳ sở. Ư từ tắc dị vi tảo sức, ư nghĩa tắc hư nhi vô trưng. Thả phu ngọc chi vô đương, tuy bảo phi dụng; xỉ ngôn vô nghiệm, tuy lệ phi kinh. Nhi luận giả mạc bất để kết kỳ nghiên tinh, tác giả đại để cử vi hiến chương. Tích tập sinh thường, hữu tự lai hỹ.",蓋詩有六義焉，其二曰賦。楊雄曰：「詩人之賦麗以則。」班固曰：「賦者，古詩之流也。」先王采焉，以觀土風。見「緑竹猗猗」，則知衛地淇澳之產；見「在其版屋」，則知秦野西戎之宅。故能居然而辨八方。然相如賦上林而引「盧橘夏熟」，楊雄賦甘泉而陳「玉樹青葱」，班固賦西都而歎以出比目，張衡賦西京而述以遊海若。假稱珍怪，以爲潤色，若斯之類，匪啻于茲。考之果木，則生非其壤；校之神物，則出非其所。於辭則易爲藻飾，於義則虛而無徵。且夫玉巵無當，雖寶非用；侈言無驗，雖麗非經。而論者莫不詆訐其研精，作者大氐舉爲憲章。積習生常，有自來矣。
"Dư ký tư mô “Nhị kinh” nhi phú “Tam đô”, kỳ sơn xuyên thành ấp tắc kê chi địa đồ, kỳ điểu thú thảo mộc tắc nghiệm chi phương chí. Phong dao ca vũ, các phụ kỳ tục; khôi ngô trưởng giả, mạc phi kỳ cựu. Hà tắc? Phát ngôn vi thi giả, vịnh kỳ sở chí dã; thăng cao năng phú giả, tụng kỳ sở kiến dã. Mỹ vật giả quý y kỳ bản, tán sự giả nghi bản kỳ thực. Phỉ bản phỉ thực, lãm giả hề tín? Thả phu nhâm thổ tác cống, Ngu thư sở trứ; biện vật cư phương, Chu Dịch sở thận. Liêu cử kỳ nhất ngu, nhiếp kỳ thể thống, quy chư cổ huấn yên.",余旣思摹二京而賦三都，其山川城邑則稽之地圖，其鳥獸草木則驗之方志。風謠歌舞，各附其俗；魁梧長者，莫非其舊。何則？發言爲詩者，詠其所志也；升高能賦者，頌其所見也。美物者貴依其本，讚事者宜本其實。匪本匪實，覽者奚信？且夫任土作貢，虞書所著；辯物居方，周易所慎。聊舉其一隅，攝其體統，歸諸詁訓焉。
"Hoàng hoa mãn địa,",黃花滿地，
Bạch liễu hoành pha.,白柳橫坡。
"Tiểu kiều thông Nhược Gia chi khê,",小橋通若耶之溪，
Khúc kính tiếp Thiên Thai chi lộ.,曲徑接天台之路。
"Thạch trung thanh lưu trích trích, ly lạc phiêu hương;",石中清流滴滴，籬落飄香；
"Thụ đầu hồng diệp phiên phiên, sơ lâm như hoạ.",樹頭紅葉翩翩，疏林如畫。
"Tây phong xạ khẩn, do thính oanh đề;",西風乍緊，猶聽鶯啼；
"Noãn nhật thường huyên, hựu thiêm cung ngữ.",暖日常暄，又添蛩語。
"Dao vọng đông nam, kiến kỷ xứ y sơn chi tạ;",遙望東南，建幾處依山之榭；
"Cận quan tây bắc, kết tam gian lâm thuỷ chi hiên.",近觀西北，結三間臨水之軒。
"Sinh hoàng doanh toạ, biệt hữu u tình;",笙簧盈座，別有幽情；
"La ỷ xuyên lâm, bội thiêm vận trí.",羅綺穿林，倍添韻致。
"Lưỡng loan tự xúc phi xúc quyến yên my,",兩彎似蹙非蹙罥煙眉，
Nhất song tự hỉ phi hỉ hàm tình mục.,一雙似喜非喜含情目。
"Thái sinh lưỡng yếp chi sầu,",態生兩靨之愁，
Kiều tập nhất thân chi bệnh.,嬌襲一身之病。
"Lệ quang điểm điểm,",淚光點點，
Kiều suyễn vi vi.,嬌喘微微。
"Nhàn tĩnh tự kiều hoa chiếu thuỷ,",閑靜似嬌花照水，
Hành động như nhược liễu phù phong.,行動如弱柳扶風。
"Tâm giảo Tỷ Can đa nhất khiếu,",心較比干多一竅，
Bệnh như Tây Tử thắng tam phân.,病如西子勝三分。
"Thượng chương Khốn Đôn chi tuế, Giả tử tế thi chi tịch, Cối Kê Kiết Kiếm sinh đẳng cẩn dĩ hàn tuyền lãnh hoa, tự thư thần Trường Ân, nhi chuế chi dĩ lý từ viết:","上章困敦之歲,賈子祭詩之夕，會稽戛劍生等謹以寒泉冷華，祀書神長恩，而綴之以俚詞曰："
"Kim chi tịch hề trừ tịch,",今之夕兮除夕，
Hương diễm nhân uẩn hề chúc diễm xích.,香焰絪縕兮燭焰赤。
"Tiền thần tuý hề tiền nô mang,",錢神醉兮錢奴忙，
Quân độc hà vi hề thủ tàn tịch?,君獨何為兮守殘籍？
"Hoa diên khai hề lạp tửu hương,",華筵開兮腊酒香，
Canh điểm điểm hề dạ trường.,更點點兮夜長。
"Nhân huyên hô hề nhập tuý hương,",人喧呼兮入醉鄉，
Thuỳ trãi quân hề nhất trường.,誰薦君兮一觴。
"Tuyệt giao a đổ hề thượng thặng tàn thư,",絕交阿堵兮尚剩殘書，
Bả tửu đại hô hề quân lâm ngã cư.,把酒大呼兮君臨我居。
"Tương kỳ hề vân dư,",湘旗兮芸輿，
Khiết Mạch vọng hề giá đố ngư.,挈脈望兮駕蠹魚。
"Hàn tuyền hề cúc thư,",寒泉兮菊菹，
Cuồng tụng “Ly tao” hề vi quân ngu.,狂誦《离騷》兮為君娛。
"Quân chi lai hề vô từ từ,",君之來兮毋徐徐，
Quân hữu Tất phi hề Quản Thành hầu.,君友漆妃兮管城侯。
"Hướng bút hải nhi khiếu ngạo hề,",向筆海而嘯傲兮，
Ỷ văn trủng dĩ yêm lưu.,倚文塚以淹留。
"Bất phương đạo Mạch vọng nhi đăng tiên hề,",不妨導脈望而登仙兮，
Dẫn đố ngư chi lai du.,引蠹魚之來游。
"Tục đinh sanh phụ hề vi quân cừu,",俗丁傖父兮為君仇，
Vật sử lý quắc hề tăng quân tu.,勿使履閾兮增君羞。
"Nhược phất thính hề chỉ dĩ ngô câu,",若弗聽兮止以吳鉤，
"Thị chi “Khâu”, “Sách” hề cức kỳ hầu.",示之《丘》《索》兮棘其喉。
"Lệnh quản thành thoát dĩnh dĩ xuất hề,",令管城脫穎以出兮，
Sử bỉ chuyết chuyết dĩ tâm ưu.,使彼惙惙以心懮。
"Ninh chiêu thư tích hề lai thi tù,",寧招書癖兮來詩囚，
Quân vi ngã thủ hề nhạc vị hưu.,君為我守兮樂未休。
"Tha niên cần mậu nhi tê hương hề,",他年芹茂而樨香兮，
Dị tịch dĩ tương thù.,異籍以相酬。
"Y dư Thành Thang, tuấn triết ôn lương.",猗歟成湯，濬哲溫良。
Nhân phong táp đạp hề cửu hữu; nghĩa võ hiển hách hề tứ phương.,仁風馺沓兮九有；義武顯赫兮四方。
Nãi trượng đại thuận; cách Hạ uy Thương.,乃丈大順；革夏委商。
Tham thiên địa dĩ lập cực; chính vạn quốc chi kỷ cương.,參天地以立極；正萬國之紀綱。
Tảo phân ai ư tuyệt vực; đào nguyên khí ư hà hoang.,掃氛埃於絕域；陶元氣於遐荒。
Nhiên do tàm di đức chi vị nhất; khủng đại đạo chi mị thường.,然由慚台德之未一；恐大道之靡常。
Nãi mậu chiêu kỳ đại đức; tư dư nhật nhi tề quang.,乃懋昭其大德；思與日而齊光。
Viên tác bàn dĩ nhật tục; thứ táo tuyết nhi chiêu chương.,爰作盤以日俗；庶澡雪而昭彰。
Thị bàn dã:,是盤也：
Hình mô kiên phác; khí lượng khôi hồng.,形模堅朴；器量恢洪。
Viên quy tượng nhật; thụ phù hàm không.,圓規象日；受夫含空。
Trạm trạm hồ ba quang chi đãng dạng; uyên uyên hồ thuỷ sắc chi linh lung.,湛湛乎波光之蕩漾；淵淵乎水色之玲瓏。
Trĩ Liêm Tuyền nhi trần Thái Trạch; nô Thừa Lộ nhi trĩ Kim Đồng.,涬廉泉而塵太澤；奴承露而稚金銅。
Thử ngô tri kỳ phi đồ sự ư tẩy địch; nhi tất thuỳ huấn ư vô cùng giả dã.,此吾知其非徒事於洗滌，而必垂訓於無窮者也。
"Cái nhật giả, quân chi tượng; bàn giả, nguyệt chi hình.",蓋日者君之象；盤者月之形。
Tuy viên phách bất dịch kỳ cựu thể; nhi linh diệu thường đổ kỳ tân minh.,雖圓魄不易其舊體；而靈曜常覩其新明。
Niệm thánh nhân chi thể đạo; cố ư tư nhi hữu đắc.,念聖人之體道；固於斯而有得。
Nguyên giáng trung chi hằng tính; nhược nhật nguyệt chi hách dịch.,原降衷之恆性；若日月之赫奕。
Khủng tư dục chi nhất manh; như vân vụ chi tứ tắc.,恐私慾之一萌；如雲霧之四塞。
