vi,cn
Kinh ca diễm Sở yêu.,荊歌艷楚腰。
"Thái liên tòng tiểu quán,",採蓮從小慣，
Thập ngũ tức thừa triều.,十五即乘潮。
"Ngọc tự hoa tranh phát,",玉漵花爭發，
Kim đường thuỷ loạn lưu.,金塘水亂流。
"Tương phùng uý tương thất,",相逢畏相失，
Tịnh trước mộc lan chu.,并著木蘭舟。
"Nguy sự phi kinh nhất,",危事非經一，
Phù vinh đắc thị không.,浮榮得是空。
"Bạch đầu quan xá lý,",白頭官舍裏，
Kim nhật hựu xuân phong.,今日又春風。
"Thần đồng sam tử đoản,",神童衫子短，
Tụ đại nhạ xuân phong.,袖大惹春風。
"Vị khứ triều thiên tử,",未去朝天子，
Tiên lai yết tướng công.,先來謁相公。
"Tha nhân kỵ đại mã,",他人騎大馬，
Ngã độc khoá lư tử.,我獨跨驢子。
"Hồi cố đảm sài Hán,",回顧擔柴漢，
Tâm hạ giảo ta tử.,心下較些子。
"Như Lai thành chính giác,",如來成正覺，
Nhất thiết lượng đẳng thân.,一切量等身。
"Hồi hỗ bất hồi hỗ,",迴互不迴互，
Nhãn tình đồng tử thần.,眼晴童子神。
"Khương địch “Mai hoa dẫn”,",羌笛梅花引，
Ngô Khê Lũng thuỷ thanh.,吳溪隴水清。
"Hàn sơn thu phố nguyệt,",寒山秋浦月，
Trường đoạn Ngọc Quan tình.,腸斷玉關情。
"Lữ nhân ỷ chinh trạo,",旅人倚征棹，
Bạc mộ khởi lao ca.,薄暮起勞歌。
"Tiếu lãm Thanh Khê nguyệt,",笑攬清溪月，
Thanh huy bất áp đa.,清輝不厭多。
"Dịch đình lâm Bạch Thuỷ,",驛亭臨白水，
Thạch tháp mãn thương đài.,石榻滿蒼苔。
"Viễn khách hồn vô mộng,",遠客渾無夢，
Giang thanh chẩm thượng lai.,江聲枕上來。
"Thành ngoại thổ man đầu,",城外土饅頭，
Hãm thảo tại thành lý.,餡草在城里。
"Nhất nhân ngật nhất cá,",一人吃一個，
Mạc hiềm một tư vị.,莫嫌沒滋味。
"Sơ huề nhiễu thảo ốc,",蔬畦繞草屋，
Lâm hạ lộc lô trì.,林下轆轤遲。
"Sương mạn dĩ trừ giá,",霜蔓已除架，
Phong phiêu không quải ly.,風飄空挂籬。
"Thanh thanh thuỷ trung bồ,",青青水中蒲，
Hạ hữu nhất song ngư.,下有一雙魚。
"Quân kim thượng Lũng khứ,",君今上隴去，
Ngã tại dữ thuỳ cư?,我在與誰居？
"Thanh thanh thuỷ trung bồ,",青青水中蒲，
Trường tại thuỷ trung cư.,長在水中居。
"Ký ngữ phù bình thảo,",寄語浮萍草，
Tương tuỳ ngã bất như.,相隨我不如。
"Thanh thanh thuỷ trung bồ,",青青水中蒲，
Diệp đoản bất xuất thuỷ.,葉短不出水。
"Phụ nhân bất hạ đường,",婦人不下堂，
Hành tử tại vạn lý.,行子在萬里。
"Nhân hiếu lâm thiên hạ,",仁孝臨天下，
Nguy nguy quán bách vương.,巍巍冠百王。
"Hán đình sự hiền mẫu,",漢庭事賢母，
Thang dược tất thân thường.,湯藥必親嘗。
"Hạp trung tam xích kiếm,",匣中三尺劍，
Thiên thượng Thiếu Vi tinh.,天上少微星。
"Vật vị tương khứ viễn,",勿謂相去遠，
Tráng tâm tằng bất đình.,壯心曾不停。
"Nhất công trì nhất bát,",一公持一缽，
Tưởng phục độ dao sầm.,想復度遥岑。
"Địa sấu vô hoàng độc,",地瘦無黄犢，
Xuân lai thảo cánh thâm.,春來草更深。
"Lộ khí như vi trùng,",露氣如微蟲，
Ba thế như ngoạ ngưu.,波勢如臥牛。
"Minh nguyệt như kiển tố,",明月如繭素，
Khoả ngã giang thượng chu.,裹我江上舟。
"Trầm trầm canh cổ cấp,",沉沉更鼓急，
Tiệm tiệm nhân thanh tuyệt.,漸漸人聲絕。
"Xuy đăng song canh hữu,",吹燈窗更有，
Nguyệt chiếu nhất thiên tuyết.,月照一天雪。
"Nhật nguyệt xuất nham đầu,",日月出岩頭，
Nhân nhân tận thất châu.,人人盡失珠。
"Phú nhân hữu câu tử,",富人有駒子，
Bộ hành bất kỵ câu.,步行不騎駒。
"Chử đậu nhiên đậu ky,",煮豆燃豆萁，
Ky tại phủ hạ khấp.,萁在釜下泣。
"Ngã tẫn nhĩ thục liễu,",我燼你熟了，
Chính hảo biện giao tịch.,正好辦教席。
"Ngã hữu nhất phương tiện,",我有一方便，
Giá trị bách thất luyện.,價值百匹練。
"Tương đả trường thủ nhược,",相打長取弱，
Chí tử bất nhập huyện.,至死不入縣。
"Bát nhã chân vô tông,",般若真無宗，
"Nhân không, ngã diệc không.",人空我亦空。
"Quá hiện vị lai Phật,",過現未來佛，
Pháp tính bản tương đồng.,法性本相同。
"Thường hận ngôn ngữ thiển,",常恨言語淺，
Bất như nhân ý thâm.,不如人意深。
"Kim triêu lưỡng tương thị,",今朝兩相視，
Mạch mạch vạn trùng tâm.,脈脈萬重心。
"Chân tính thường vô tính,",真性常無性，
Hà tằng hữu sinh diệt.,何曾有生滅。
"Thân thị sinh diệt pháp,",身是生滅法，
Pháp tính vị tằng diệt.,法性未曾滅。
"Lộ địch âm thanh viễn,",露滌音清遠，
Phong xuy cố diệp tề.,風吹故葉齊。
"Thanh thanh tự tương tiếp,",聲聲似相接，
Các tại nhất chi thê.,各在一枝棲。
"Thuỳ nhuy ẩm thanh lộ,",垂緌飲清潞，
Lưu hưởng xuất sơ đồng.,流響出疏桐。
"Cư cao thanh tự viễn,",居高聲自遠，
Phi thị tá thu phong.,非是借秋風。
"Bích nhãn đối thanh sơn,",碧眼對靑山，
Trần bất dung kỳ gian.,塵不容其間。
"Tự nhiên thanh đáo cốt,",自然淸到骨，
Hà cánh mịch nê hoàn.,何更覓泥洹。
"Thiên thính tịch vô âm,",天聽寂無音，
Thương thương hà xứ tầm.,蒼蒼何處尋。
"Phi cao diệc phi hoàn,",非高亦非還，
Đô chỉ tại nhân tâm.,都只在人心。
"Thiên tử trọng anh hào,",天子重英豪，
Văn chương giáo nhĩ tào.,文章教爾曹。
"Vạn ban giai hạ phẩm,",萬般皆下品，
Duy hữu độc thư cao.,惟有讀書高。
"Di khước san hô tiên,",遺卻珊瑚鞭，
Bạch mã kiêu bất hành.,白馬驕不行。
"Chương Đài chiết dương liễu,",章台折楊柳，
Xuân nhật lộ bàng tình.,春日路傍情。
"Thiếu tiểu tu cần học,",少小須勤學，
Văn chương khả lập thân.,文章可立身。
"Mãn triều chu tử quý,",滿朝朱紫貴，
Tận thị độc thư nhân.,盡是讀書人。
"Viễn thính giang thượng địch,",遠聽江上笛，
Lâm trường nhất tống quân.,臨觴一送君。
"Hoàn sầu độc túc dạ,",還愁獨宿夜，
Cánh hướng quận trai văn.,更向郡齋聞。
"Hồng thấp bác quy cước,",紅濕剝龜腳，
Hoàng hương chá mã an.,黃香炙馬鞍。
"Sơn tăng trì tịnh giới,",山僧持凈戒，
Đồng toạ bất đồng xan.,同坐不同餐。
"Thi tửu cầm kỳ khách,",詩酒琴棋客，
Phong hoa tuyết nguyệt thiên.,風花雪月天。
"Hữu danh nhàn phú quý,",有名閒富貴，
Vô sự tán thần tiên.,無事散神仙。
"Thành ngung nhất phân thủ,",城隅一分手，
Kỷ nhật hoàn tương kiến?,幾日還相見。
"Sơn trung hữu quế hoa,",山中有桂花，
Mạc đãi hoa như tản.,莫待花如霰。
"Hoạ quân thiếu niên thì,",畫君少年時，
Như kim quân dĩ lão.,如今君已老。
"Kim thì tân thức nhân,",今時新識人，
Tri quân cựu thì hảo.,知君舊時好。
"Liên tiêu phong vũ ác,",連宵風雨惡，
Bồng hộ bất khinh khai.,蓬戶不輕開。
"Sơn tự tương tư cửu,",山似相思久，
Thôi song phác diện lai.,推窗撲面來。
"Tang âm tàm chính miên,",桑喑蠶正眠，
Thiềm đê yến sơ nhũ.,簷低燕初乳。
"Lực quyện hạ sừ quy,",力倦荷耡歸，
Trú vĩnh cưu thanh ngọ.,晝永鳩聲午。
"Phú quý giai vi huyễn,",富貴皆爲幻，
Huân danh bản tự chân.,勲名本自眞。
"Bách niên lưu tính tự,",百年留姓字，
Duy hữu khẩu bi văn.,惟有口碑文。
"Tha hương vị đắc khứ,",他鄕未得去，
Cố quốc bất năng quy.,故國不能歸。
"Thử dạ phùng giai tiết,",此夜逢佳節，
Khuynh hồ đáp cố tri.,傾壺答故知。
"Huyền đăng thiên vạn điểm,",懸燈千萬點，
Chiếu ngã sổ hàng thi.,照我数行詩。
"Đắc tuý hà cầu tỉnh,",得醉何求醒，
Tỉnh lai không tự si.,醒來空自癡。
"Hùng đáo sơn phong vãn thập điểm,",熊到山峰晚十點，
Trùng thanh đoạn tục khánh thu lai;,蟲聲断續慶秋來。
"Tù nhân bất quản thu lai vị,",囚人不管秋來未，
Chỉ quản tù lung hà thời khai.,只管囚籠何時開。
"Khứ tuế thu sơ ngã tự do,",去歲秋初我自由，
Kim niên thu thủ ngã cư tù;,今年秋首我居囚。
"Thảng năng tì ích ngô dân tộc,",倘能裨益吾民族，
Khả thuyết kim thu trị khứ thu.,可說今秋值去秋。
"Tây phong xuy u lâm,",西風吹幽林，
Thu sắc hốt thượng diệp.,秋色忽上葉。
"Cảm thử bách niên thân,",感此百年身，
Lão lai hà đại tiệp.,老來何大捷。
"Thu cảnh kim tiêu bán,",秋景今宵半，
Thiên cao nguyệt bội minh.,天高月倍明。
"Nam lâu thuỳ yến thưởng,",南樓誰宴賞，
Ty trúc tấu thanh thanh.,絲竹奏清聲。
"Khách tâm tranh nhật nguyệt,",客心爭日月，
Lai vãng dự kỳ trình.,來往預期程。
"Thu phong bất tương đãi,",秋風不相待，
Tiên chí Lạc Dương thành.,先至洛陽城。
"Phong diệp lạc không giai,",風葉落空階，
Thu thanh cảm khách hoài.,秋聲感客懷。
"Đa tình thiên thượng nguyệt,",多情天上月，
Dạ dạ nhập duy lai.,夜夜入帷來。
"Bắc trường vân hoắc bãi,",北場芸藿罷，
Đông cao ngải thử quy.,東皋刈黍歸。
"Tương phùng thu nguyệt mãn,",相逢秋月滿，
Cánh trị dạ huỳnh phi.,更值夜螢飛。
"Hoài quân thuộc thu dạ,",懷君屬秋夜，
Tản bộ vịnh lương thiên.,散步詠涼天。
"Không sơn tùng tử lạc,",空山松子落，
U nhân ưng vị miên.,幽人應未眠。
"Vạn lý quyện hành dịch,",萬里倦行役，
Thu lai sấu kỷ phân.,秋來瘦幾分。
"Nhân khan Hà Bắc nguyệt,",因看河北月，
Hốt ức hải đông vân.,忽憶海東雲。
"Thu sắc liên thanh dạ,",秋色憐清夜，
Tân lương đậu khách song.,新涼逗客窗。
"Hạ duy hiềm trú đoản,",下帷嫌晝短，
Sai khả đối ngân công.,差可對銀釭。
"Thu phong duy khổ ngâm,",秋風唯苦吟，
Thế lộ thiểu tri âm.,世路少知音。
"Song ngoại tam canh vũ,",窓外三更雨，
Đăng tiền vạn lý tâm.,燈前萬里心。
"Lão nhân khán thử tịch,",老人看黍席，
Mãn ốc thu dương minh.,滿屋秋陽明。
"Kê trục thảo trùng khứ,",鷄逐草蟲去，
Cúc hoa thâm xứ minh.,菊花深處鳴。
"Nguyệt ảnh xuyên song đạm,",月影穿窗淡，
Đăng hoa chiếu mấn minh.,燈花照鬢明。
"Thì hoài ngâm vị ổn,",蒔懷吟未穩，
Hà xứ hiểu chung thanh.,何處曉鐘聲。
"Kết thực hồng thả lục,",結實紅且綠，
Phục như hoa cánh khai.,復如花更開。
"Sơn trung thảng lưu khách,",山中倘留客，
Trí thử phù dung bôi.,置此芙蓉杯。
"Phiêu hương loạn tiêu quế,",飄香亂椒桂，
Bố diệp gián đàn loan.,布葉間檀欒。
"Vân nhật tuy hồi chiếu,",雲日雖回照，
Sâm trầm do tự hàn.,森沉猶自寒。
"Phàm viễn thượng hồi đầu,",帆遠上回頭，
Đạm quang yên chử lãnh.,淡光煙渚冷。
"Giang thượng đối sầu quy,",江上對愁歸，
Vãn đạp cô hồng ảnh.,晚踏孤鴻影。
"Khứ ý tuỳ nhạn đáo,",去意隨雁到，
Ly tình trục thuỷ lưu.,離情逐水流。
"Tà quang yên đạm xứ,",斜光煙淡處，
Dao thức kiến quy chu.,遙識見歸舟。
Khai quyển thâm âm hạ,開卷深愔下，
Dung quang chiếu tự minh,容光照自明。
Tĩnh trung tâm dị động,靜中心易動，
Lạc diệp tác thu thanh,落葉作秋聲。
"Tâm vị minh thời tận,",心為明時盡，
Quân môn thượng bất dung.,君門尚不容。
"Điền viên mê kính lộ,",田園迷徑路，
Quy khứ dục hà tùng.,歸去欲何從。
"Thu đáo hàn phong khởi,",秋到寒風起，
Ly quốc nhật thăng bi.,離國日昇悲。
"Thập niên song mấn bạch,",十年雙鬢白，
Hồi mã vấn hà thì?,迴馬問何時？
"Mục cực giang thiên viễn,",目極江天遠，
Thu sương há bạch tần.,秋霜下白蘋。
"Khả liên nam khứ nhạn,",可憐南去雁，
Bất vị ỷ lâu nhân.,不為倚樓人。
"Cô loan tương hạc quần,","孤鸞將鶴群,"
Tình nhật lệ xuân vân.,晴日麗春雲。
"Hà hạnh vãn phi giả,","何幸晚飛者,"
Thanh âm trường thử văn.,清音長此聞。
"Phản chiếu nhập lư hạng,",返照入閭巷，
Ưu lai thuỳ cộng ngữ.,憂來誰共語。
"Cổ đạo thiểu nhân hành,",古道少人行，
Thu phong động hoà thử.,秋風動禾黍。
"Lạc nhật Ngũ Hồ du,",落日五湖遊，
Yên ba xứ xứ sầu.,煙波處處愁；
"Phù trầm thiên cổ sự,",浮沈千古事，
Thuỳ dữ vấn đông lưu?,誰與問東流。
"Tích thì quân hảo ẩm,",昔時君好飲，
Chi tửu bất đình trì.,卮酒不停持。
"Kim nhật phần tiền thổ,",今日墳前土，
Đồ nhiên lỗi nhất chi.,徒然酹一卮。
"Bất mị quyện trường canh,",不寐倦長更，
Phi y xuất lộ hành.,披衣出路行。
"Nguyệt hàn thu trúc lãnh,",月寒秋竹冷，
Phong thiết dạ song thanh.,風切夜窗聲。
"Lý trung hữu đề nhi,",里中有啼兒，
Thanh thanh hô a mẫu.,聲聲呼阿母。
"Mẫu tử huyết nhu y,",母死血濡衣，
Do hàm hoài trung nhũ.,猶銜懷中乳。
"Đình tiền thược dược yêu vô cách,",庭前芍葯妖無格，
Trì thượng phù cừ tịnh thiểu tình.,池上芙蕖凈少情。
"Duy hữu mẫu đơn chân quốc sắc,",惟有牡丹真國色，
Hoa khai thời tiết động kinh thành.,花開時節動京城。
"Lục nguyệt nhị thập tứ,",六月二十四，
Thướng đáo thử sơn lai.,上到此山來。
"Cử đầu hồng nhật cận,",舉頭紅日近，
Đối ngạn nhất chi mai.,對岸一枝梅。
"Vạn lý lộ trường tại,",萬里路長在，
Lục niên thân thuỷ quy.,六年身始歸。
"Sở kinh quá cựu quán,",所經過舊館，
Đại bán chủ nhân phi.,大半主人非。
"Phượng phi lâu kỹ tuyệt,",鳳飛樓伎絕，
Loan tử kính đài không.,鸞死鏡台空。
"Độc liên chi phấn khí,",獨憐脂粉氣，
Do trước vũ y trung.,猶著舞衣中。
"Dã thương phù Trịnh chước,",野觴浮鄭酌，
Sơn tửu lộc Đào cân.,山酒漉陶巾。
"Đãn lệnh thiên nhật tuý,",但令千日醉，
Hà tích lưỡng tam xuân.,何惜兩三春。
"Thu Phố cẩm đà điểu,",秋浦錦駝鳥，
Nhân gian thiên thượng hy.,人間天上稀。
"Sơn kê tu lục thuỷ,",山雞羞淥水，
Bất cảm chiếu mao y.,不敢照毛衣。
"Lưỡng mấn nhập Thu Phố,",兩鬢入秋浦，
Nhất triêu táp dĩ suy.,一朝颯已衰。
"Viên thanh thôi bạch phát,",猿聲催白髮，
Trường đoản tận thành ty.,長短盡成絲。
"Thu Phố đa bạch viên,",秋浦多白猿，
Siêu đằng nhược phi tuyết.,超騰若飛雪。
"Khiên dẫn điều thượng nhi,",牽引條上兒，
Ẩm lộng thuỷ trung nguyệt.,飲弄水中月。
Sầu tác Thu Phố khách,愁作秋浦客，
Cưỡng khán Thu Phố hoa,強看秋浦花。
Sơn xuyên như Diễm Huyện,山川如剡縣，
Phong nhật tự Trường Sa.,風日似長沙。
Túy thượng Sơn Công mã,醉上山公馬，
Hàn ca Ninh Thích ngưu,寒歌甯戚牛。
Không ngâm Bạch Thạch Lạn,空吟白石爛，
Lệ mãn hắc điêu cừu.,淚滿黑貂裘。
"Thu Phố thiên trùng lĩnh,",秋浦千重嶺，
Thuỷ Xa Lĩnh tối kỳ.,水車嶺最奇。
"Thiên khuynh dục đoạ thạch,",天傾欲墮石，
Thuỷ phất ký sinh chi.,水拂寄生枝。
Giang tổ nhất phiến thạch,江祖一片石，
Thanh thiên tảo họa bình,青天掃畫屏。
Đề thi lưu vạn cổ,題詩留萬古，
Lục tự cẩm đài sinh.,綠字錦苔生。
La nhân hoành điểu đạo,邏人橫鳥道，
Giang tổ xuất ngư lương,江祖出魚梁。
Thủy cấp khách chu tật,水急客舟疾，
Sơn hoa phất diện hương.,山花拂面香。
Thủy như nhất thất luyện,水如一匹練，
Thử địa tức bình thiên,此地即平天。
Nại khả thừa minh nguyệt,耐可乘明月，
Khán hoa thượng tửu thuyền.,看花上酒船。
"Lục thuỷ tịnh tố nguyệt,",淥水淨素月，
Nguyệt minh bạch lộ phi.,月明白鷺飛。
"Lang thính thái lăng nữ,",郎聽採菱女，
Nhất đạo dạ ca quy.,一道夜歌歸。
Lô hỏa chiếu thiên địa,爐火照天地，
Hồng tinh loạn tử yên,紅星亂紫煙。
Noãn Lang minh nguyệt dạ,赧郎明月夜，
Ca khúc động hàn xuyên.,歌曲動寒川。
"Bạch phát tam thiên trượng,",白髮三千丈，
Ly sầu tự cá trường.,離愁似個長。
"Bất tri minh kính lý,",不知明鏡裡，
Hà xứ đắc thu sương!,何處得秋霜。
"Thu Phố Điền Xá Ông,",秋浦田舍翁，
Thái ngư thuỷ trung túc.,採魚水中宿。
"Thê tử trương bạch nhàn,",妻子張白鷴，
Kết ta ánh thâm trúc.,結罝映深竹。
"Đào ba nhất bộ địa,",桃波一步地，
Liễu liễu ngữ thanh văn.,了了語聲聞。
"Ám dữ sơn tăng biệt,",闇與山僧別，
Đê đầu lễ bạch vân.,低頭禮白雲。
Hà xứ thu phong chí?,何處秋風至，
Tiêu tiêu tống nhạn quần.,蕭蕭送雁群。
